setup,class,ticker,signal_date,signal_idx,entry_idx,is_example,entry_close,adr,stop,outcome,reason,bars,move_adr
dtss,fade,ET,2022-05-27,606,607,0,8.5423,0.2770955786093521,8.703475471698113,LOSS,stop_hit,1.0,-0.5816602073082439
dtss,fade,ET,2022-06-06,611,612,0,9.0185,0.2553789946349546,9.04047847278635,LOSS,stop_hit,1.0,-0.0860621791458136
dtss,fade,ET,2022-06-08,613,614,0,8.8207,0.22815168871254712,8.974549418604653,WIN,exit_fired,26.0,5.1698061349266435
dtss,fade,KRC,2021-03-12,300,301,0,52.1983,1.5969015232604495,53.016502670537015,BE,ratchet_hit,21.0,0.0
dtss,fade,KRC,2025-11-07,1471,1472,0,40.9144,1.0996345100902698,42.01679697471047,WIN,exit_fired,6.0,0.7386999885382991
dtss,fade,KRC,2025-11-11,1473,1474,0,40.8564,1.1162118831789907,41.30122707692308,WIN,exit_fired,4.0,0.675767756433251
dtss,fade,CUZ,2021-03-15,301,302,0,28.682,0.8217208721459378,28.81504065484311,LOSS,stop_hit,2.0,-0.16190492337826684
dtss,fade,PGEN,2021-03-15,301,302,0,8.89,0.6871428571428574,9.59,WIN,exit_fired,19.0,2.634095634095634
dtss,fade,PGEN,2021-03-17,303,304,0,8.45,0.6478571428571429,9.07,WIN,exit_fired,17.0,2.1146637265711123
dtss,fade,FLR,2021-03-16,302,303,0,23.48,1.2822142857142858,23.49,LOSS,stop_hit,1.0,-0.007799008411786093
dtss,fade,FWONA,2021-03-16,302,303,0,41.175201416015625,1.3645278215408325,41.175201416015625,LOSS,stop_hit,1.0,0.0
dtss,fade,FWONA,2021-04-20,326,327,0,40.779998779296875,0.9569535851478577,40.88602066040039,LOSS,stop_hit,1.0,-0.11079103809108393
dtss,fade,FWONA,2021-04-23,329,330,0,40.12459945678711,0.8949860334396362,40.88603210449219,LOSS,stop_hit,3.0,-0.8507760113068112
dtss,fade,APLE,2021-03-17,303,304,0,11.7693,0.4468379113281791,12.16312471042471,WIN,exit_fired,22.0,1.1353110090683725
dtss,fade,SBRA,2021-03-18,304,305,0,11.8823,0.3645968229961394,12.357592,LOSS,stop_hit,13.0,-1.3036098232952302
dtss,fade,SBRA,2024-03-18,1058,1059,0,12.5755,0.23372506858261616,12.59290553633218,LOSS,stop_hit,1.0,-0.07447013038752462
dtss,fade,SEIC,2021-03-17,303,304,0,57.1288,1.3460525497249236,57.93360103407602,LOSS,stop_hit,7.0,-0.5978971877736042
dtss,fade,OTEX,2021-03-19,305,306,0,42.6857,0.9115171031903522,43.11004556705214,WIN,exit_fired,6.0,1.8052321719918059
dtss,fade,BMY,2021-03-26,310,311,0,52.0019,0.8174387946351628,52.28597468393945,WIN,exit_fired,5.0,1.5952264665662217
dtss,fade,BMY,2025-03-24,1312,1313,0,55.7687,1.5176109501961323,57.93575541476602,LOSS,stop_hit,4.0,-1.4279387049005896
dtss,fade,SCI,2021-03-30,312,313,0,47.1104,0.9076676972223966,47.931717453476985,LOSS,stop_hit,1.0,-0.9048657961392088
dtss,fade,BJ,2021-04-01,314,315,0,46.74,1.6186428571428582,46.83,WIN,exit_fired,16.0,2.1931953576629466
dtss,fade,RITM,2021-04-01,314,315,0,6.771,0.18909843655682076,6.886899999999999,WIN,earnings_flat_favorable,21.0,1.516141567430947
dtss,fade,INTC,2021-04-06,316,317,0,60.2569,1.8229687380954778,60.54795219622641,LOSS,stop_hit,1.0,-0.15965835844803503
dtss,fade,INTC,2021-04-09,319,320,0,59.4884,1.8580510859666306,62.294327895420835,WIN,earnings_flat_favorable,7.0,0.8346379772401191
dtss,fade,TXG,2021-04-06,316,317,0,185.34,9.663499999999999,193.91,LOSS,stop_hit,2.0,-0.8868422414239141
dtss,fade,TXG,2021-04-09,319,320,0,188.31,9.567285714285713,193.113,LOSS,stop_hit,1.0,-0.5020232638007494
dtss,fade,TXG,2021-04-15,323,324,0,194.1,9.763785714285712,196.78,LOSS,stop_hit,6.0,-0.2744836970437411
dtss,fade,CMPR,2021-04-08,318,319,0,106.27,4.018928571428573,107.72,LOSS,stop_hit,2.0,-0.36079267750822064
dtss,fade,CMPR,2024-04-03,1069,1070,0,95.56,3.1737857142857138,99.46,WIN,earnings_flat_favorable,19.0,3.547813561992215
dtss,fade,CMPR,2024-04-09,1073,1074,0,93.45,3.1031500000000003,95.0,LOSS,stop_hit,1.0,-0.4994924512189217
dtss,fade,HUBS,2021-04-12,320,321,0,525.0,21.361214285714286,534.34,LOSS,stop_hit,1.0,-0.4372410610686272
dtss,fade,DT,2021-04-09,319,320,0,53.01,1.9066071428571445,53.63,LOSS,stop_hit,1.0,-0.32518497705348154
dtss,fade,DT,2021-04-13,321,322,0,54.14,1.8262500000000017,56.135,WIN,earnings_flat_favorable,19.0,4.796714579055436
dtss,fade,APPS,2021-04-13,321,322,0,84.1,6.460635714285714,91.69,WIN,exit_fired,24.0,3.688491512887386
dtss,fade,SLQT,2021-04-13,224,225,0,31.56,1.4300714285714293,32.88,BE,ratchet_hit,11.0,0.0
dtss,fade,SUPN,2021-04-15,323,324,0,31.7,1.1308928571428567,32.0,WIN,exit_fired,1.0,0.663192799621033
dtss,fade,CACI,2021-04-15,323,324,0,260.45,5.138571428571426,261.62,LOSS,stop_hit,1.0,-0.22768974145121254
dtss,fade,TAP,2021-04-16,324,325,0,46.5293,1.2029535365346002,46.64990918348454,LOSS,stop_hit,1.0,-0.10026088275361289
dtss,fade,TAP,2022-07-14,637,638,0,52.0266,1.202152250089901,52.292766098226465,LOSS,stop_hit,1.0,-0.22140797740598894
dtss,fade,MBUU,2021-04-26,330,331,0,87.43,3.2163714285714287,89.27,WIN,earnings_flat_favorable,4.0,0.19587290025139542
dtss,fade,THO,2021-04-29,333,334,0,127.7143,3.783250154756396,128.9590611695741,LOSS,stop_hit,1.0,-0.32901899653904043
dtss,fade,GRBK,2021-05-04,336,337,0,24.5,1.3607500000000001,27.055,WIN,exit_fired,14.0,1.4844754730846954
dtss,fade,GRBK,2025-10-02,1445,1446,0,77.37,1.8999000000000004,77.93,WIN,exit_fired,7.0,5.673982841202168
dtss,fade,JBTM,2021-05-04,336,337,0,138.8643,4.558174812758805,140.7122853047356,LOSS,stop_hit,1.0,-0.4054222096886014
dtss,fade,JBTM,2021-05-06,338,339,0,142.5701,4.691578089172568,143.71034624931053,WIN,exit_fired,12.0,3.5680957839395897
dtss,fade,JBTM,2025-12-11,1494,1495,0,154.3961,4.130617465946003,155.32986684023285,LOSS,stop_hit,1.0,-0.22605986827177904
dtss,fade,WLK,2021-05-04,336,337,0,94.0951,2.7156420822846243,95.30345781786099,WIN,exit_fired,1.0,-0.09169102276928766
dtss,fade,WLK,2021-05-06,338,339,0,95.5525,2.7400200290778094,95.76465440679601,LOSS,stop_hit,1.0,-0.07742804962904622
dtss,fade,GLNG,2021-05-05,337,338,0,10.1274,0.3794392575820522,10.434564674397858,LOSS,stop_hit,2.0,-0.8095226528621265
dtss,fade,GLNG,2021-05-17,345,346,0,10.5972,0.4897853012607448,11.103119181585678,WIN,exit_fired,1.0,0.055330366040473894
dtss,fade,GLNG,2021-11-09,468,469,0,11.6723,0.4562301637072959,12.539591640866874,LOSS,earnings_flat_adverse,5.0,-0.23759937115763768
dtss,fade,CZR,2021-05-07,339,340,0,104.68,3.946785714285715,106.85,WIN,exit_fired,6.0,1.1477694326305312
dtss,fade,HBM,2021-05-06,338,339,0,9.1305,0.38862311147158185,9.170068797399782,LOSS,stop_hit,1.0,-0.10181792135302836
dtss,fade,LUMN,2021-05-11,341,342,0,12.3139,0.34704645852521704,12.494856953405018,LOSS,stop_hit,1.0,-0.5214199683062566
dtss,fade,LUMN,2021-05-13,343,344,0,12.7376,0.3721156939527096,12.808217325017326,LOSS,stop_hit,1.0,-0.18977249862054957
dtss,fade,LUMN,2021-05-18,346,347,0,12.7288,0.4033196385449207,12.993615533980583,WIN,exit_fired,4.0,0.7879606387294834
dtss,fade,MCFT,2021-05-14,344,345,0,32.49,1.5518714285714288,32.75,LOSS,stop_hit,1.0,-0.16753965258535647
dtss,fade,MCFT,2021-05-18,346,347,0,31.89,1.547578571428572,32.17,WIN,exit_fired,37.0,3.8447159387245495
dtss,fade,MKSI,2021-05-27,353,354,0,181.3724,6.068689371270963,182.56722428943314,LOSS,stop_hit,1.0,-0.19688341523779646
dtss,fade,WAB,2021-05-27,353,354,0,80.5793,1.5710540713339438,80.58903650314161,LOSS,stop_hit,1.0,-0.0061974335061194385
dtss,fade,WAB,2021-10-15,451,452,0,88.8966,1.5287469084295953,89.42795168896687,LOSS,stop_hit,1.0,-0.3475733530756217
dtss,fade,WAB,2021-10-20,454,455,0,90.671,1.3692717799760175,91.15847849462367,WIN,earnings_flat_favorable,3.0,0.9398426366623451
dtss,fade,APA,2021-06-02,356,357,0,20.239,0.6793158581018035,20.465231298366295,LOSS,stop_hit,1.0,-0.3330281424585709
dtss,fade,HAL,2021-06-02,356,357,0,22.5517,0.6387783862457042,22.825607287449394,LOSS,stop_hit,1.0,-0.4287986152118114
dtss,fade,HAL,2022-06-08,613,614,1,38.9539,1.3694143685242426,39.535301492537315,WIN,earnings_flat_favorable,25.0,9.003410715842602
dtss,fade,HP,2021-06-02,356,357,0,27.2408,1.0362131107147623,27.298531032394795,LOSS,stop_hit,1.0,-0.05571347418580038
dtss,fade,PBF,2021-06-08,360,361,0,14.9446,0.7877131762825366,16.06364009661836,LOSS,stop_hit,2.0,-1.4206187357426971
dtss,fade,PBF,2024-03-18,1058,1059,0,52.2784,1.9039278244246616,52.80815445333333,LOSS,stop_hit,1.0,-0.27824292840166676
dtss,fade,PSX,2021-06-02,356,357,0,74.3955,1.6797197337082903,75.44626034076897,LOSS,stop_hit,1.0,-0.6255569424365978
dtss,fade,PSX,2025-11-11,1473,1474,0,135.7403,3.6683911482065645,139.40869095058684,LOSS,stop_hit,2.0,-0.9999999461290515
dtss,fade,PSX,2025-11-14,1476,1477,0,135.5357,3.950693260142379,139.58243001097694,WIN,exit_fired,6.0,0.6326484582379104
dtss,fade,VDE,2021-06-02,356,357,0,64.8781,1.3136877253760417,65.26328231801756,LOSS,stop_hit,1.0,-0.29320690950910555
dtss,fade,VLO,2021-06-02,356,357,0,70.9672,1.6998342027837918,72.35554056649066,WIN,exit_fired,32.0,10.39730814396843
dtss,fade,VLO,2025-12-01,1486,1487,0,177.4448,5.891719924853693,178.72695869601745,LOSS,stop_hit,1.0,-0.21762044231070618
dtss,fade,XLE,2021-06-02,356,357,0,23.0181,0.45870538719035026,23.146948158179846,LOSS,stop_hit,1.0,-0.2808952364153885
dtss,fade,EOG,2021-06-04,358,359,0,69.4129,1.809677953837556,70.178571423647,WIN,exit_fired,11.0,0.9167376971587455
dtss,fade,CVX,2021-06-04,358,359,0,88.5684,1.5406261196528936,89.34928148491879,LOSS,stop_hit,1.0,-0.5068598246891518
