setup,direction,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,rightmost_date,rightmost_close,adr14,bar_f1_max,bar_f2_max,had_earnings,race_bars,max_fav_adr,max_adv_adr,bars_to_fav,bars_to_adv,rule_pass,t1,t2
base,long,ACT,1005,1005,1,0,2025-09-18,37.9398,0.7598428251754414,-2.583984375,0.75048828125,1,33,1.1981820389831714,4.818592547314093,6,29,0,12.9625,1.0517578125
base,long,IESC,1435,1435,1,0,2025-09-18,377.5,16.749492857142855,8.7421875,1.0068359375,1,45,3.9063869311181714,2.2310168026409336,26,41,0,12.9625,1.0517578125
base,long,HG,464,464,1,0,2025-09-19,22.7834,0.542744466030023,2.4765625,,1,31,1.7045480349483557,2.1091577013565455,8,31,0,12.9625,1.0517578125
base,long,PRI,1436,1436,1,0,2025-09-19,273.035,5.498998362762551,-3.435546875,0.62255859375,1,32,2.278932900318146,3.65460019430315,2,31,0,12.9625,1.0517578125
base,long,ATAI,1069,1069,1,0,2025-09-22,4.88,0.2701071428571429,24.65625,1.2724609375,1,36,6.923178632817665,2.739653576623034,20,33,1,12.9625,1.0517578125
base,long,REMX,1438,1438,1,0,2025-09-23,60.0637,1.1336793956807862,17.953125,0.8388671875,0,60,17.797549409975147,-1.2041155054129113,16,33,0,12.9625,1.0517578125
base,long,ESE,1457,1457,1,0,2025-10-20,216.0725,5.830857585941751,2.505859375,0.96240234375,1,22,1.7344049100311585,2.1354442668367755,7,19,0,12.9625,1.0517578125
base,long,CRWD,1458,1459,2,0,2025-10-22,500.11,15.083285714285722,4.91015625,0.888671875,1,27,4.428080278075064,1.4956953297405826,15,22,0,12.9625,1.0517578125
base,long,ATI,1459,1459,1,0,2025-10-22,82.16,2.7816999999999985,14.8984375,1.154296875,1,3,3.533810259913004,-0.3558974727684544,3,1,1,12.9625,1.0517578125
base,long,ATI,1491,1492,2,1,2025-12-09,99.42,3.130500000000002,17.5,1.177734375,1,36,8.845232390991848,-0.0031943778949065998,25,1,1,12.9625,1.0517578125
base,long,AXTI,1460,1460,1,1,2025-10-23,5.18,0.49185714285714294,47.4375,1.4814453125,1,4,4.41185013069997,-0.4472843450479245,4,1,1,12.9625,1.0517578125
base,long,DBD,556,556,1,0,2025-10-30,57.5,1.4119214285714285,7.59375,,1,3,1.7918844128315525,2.1389292200597994,2,3,0,12.9625,1.0517578125
base,long,DBD,558,558,1,0,2025-11-03,58.85,1.414642857142857,7.59375,,1,1,-0.21560212067659662,3.089118909366325,1,1,0,12.9625,1.0517578125
base,long,MLI,1479,1479,1,0,2025-11-19,106.267,2.3696519093035846,8.2890625,1.0029296875,1,49,13.750185213335351,1.1164830214414343,49,2,0,12.9625,1.0517578125
base,long,MLI,1482,1482,1,0,2025-11-24,107.4208,2.6941380771152774,8.2890625,1.0029296875,1,46,11.665828455871388,-0.16613874173358323,46,1,0,12.9625,1.0517578125
base,long,MMM,1479,1479,1,0,2025-11-19,165.8359,3.548635554753464,-0.8515625,0.80078125,1,39,2.275171008968823,2.2807938063796502,9,23,0,12.9625,1.0517578125
base,long,ATMU,625,626,2,0,2025-11-24,48.504,1.759872733885779,8.515625,0.9833984375,1,54,9.063996397002871,0.33214948864972527,54,1,0,12.9625,1.0517578125
base,long,ERO,1464,1464,1,1,2025-11-21,21.6,1.0201428571428572,22.53125,1.111328125,0,60,17.8396583111609,-0.009802548662650339,45,1,1,12.9625,1.0517578125
base,long,BAP,1486,1486,1,1,2025-12-01,254.95,8.032857142857143,7.41015625,1.0546875,1,48,15.592210563756002,-0.1979370442824155,43,1,0,12.9625,1.0517578125
base,long,FNV,1490,1490,1,0,2025-12-05,202.8336,5.476017812809498,9.5546875,1.095703125,0,60,15.040741247743293,0.7620599101453746,57,1,0,12.9625,1.0517578125
base,long,BTU,1495,1495,1,0,2025-12-12,29.0848,1.2998007057999674,17.1875,1.1083984375,1,35,8.290347820242882,1.2511992082926064,26,3,1,12.9625,1.0517578125
base,long,BTU,1506,1508,3,0,2026-01-02,30.6114,1.2612721591502407,17.1875,1.1083984375,1,22,7.333230881993306,0.996783660812275,13,1,1,12.9625,1.0517578125
base,long,CCB,1496,1496,1,0,2025-12-15,115.535,4.003557142857143,-12.0078125,0.72021484375,0,60,1.127747110605212,11.1937955175576,5,51,0,12.9625,1.0517578125
base,long,MLM,1497,1497,1,0,2025-12-16,628.7178,12.944394505173802,3.712890625,0.90380859375,1,37,6.286890542251998,1.4791374846429297,37,1,0,12.9625,1.0517578125
base,long,MLM,1500,1500,1,0,2025-12-19,633.1623,14.111081869850953,3.712890625,0.90380859375,1,34,5.4521327350621185,1.1933389484475507,34,8,0,12.9625,1.0517578125
base,long,ATRO,1504,1504,1,0,2025-12-26,55.41,2.3007142857142857,26.25,1.3115234375,1,38,11.50946910897237,0.7910586774293668,25,4,1,12.9625,1.0517578125
base,long,ATRO,1506,1507,2,0,2025-12-31,54.24,2.040714285714286,26.25,1.3115234375,1,35,13.549177458872942,0.31851592579628907,22,1,1,12.9625,1.0517578125
base,long,FTAI,1505,1505,1,1,2025-12-29,172.5384979248047,5.561958312988281,27.921875,1.2177734375,1,38,24.620580673217773,-0.6910373568534851,16,1,1,12.9625,1.0517578125
base,long,AIR,1506,1506,1,0,2025-12-30,83.52,2.5235714285714255,15.8203125,1.326171875,1,3,2.167562977639402,0.4240022643645605,3,2,1,12.9625,1.0517578125
base,long,NGD,1509,1509,1,0,2026-01-05,9.07,0.4935714285714285,17.03125,1.1435546875,0,53,9.238784370477571,1.235890014471779,14,51,1,12.9625,1.0517578125
base,long,BSBR,1519,1519,1,0,2026-01-20,6.2237,0.12349698613321289,3.51953125,0.99853515625,1,10,8.877139712684574,-1.3465915663773067,7,1,0,12.9625,1.0517578125
base,long,UNIT,1520,1521,2,0,2026-01-22,7.69,0.3921357142857143,4.97265625,0.423828125,1,25,2.3588772108781573,1.5683345780433164,6,3,0,12.9625,1.0517578125
base,long,GSL,1521,1522,2,0,2026-01-23,35.5187,0.8358405740124836,13.5703125,1.1455078125,1,27,7.036389693032725,0.9184079212192284,25,9,1,12.9625,1.0517578125
base,long,COCO,1069,1069,1,0,2026-01-27,54.98,1.8514285714285716,10.78125,1.1162109375,1,14,2.6466049382716075,1.5312499999999964,9,1,0,12.9625,1.0517578125
base,long,HLT,1524,1524,1,0,2026-01-27,296.0302,5.674063497016513,7.69921875,0.96875,1,10,5.092655156014179,0.2627447166773545,10,1,0,12.9625,1.0517578125
base,long,ACA,1526,1526,1,0,2026-01-29,114.64,2.6139626631043993,0.1358642578125,0.86865234375,1,18,6.258696893769135,0.7651218696539285,9,1,0,12.9625,1.0517578125
base,long,ST,1530,1530,1,0,2026-02-04,35.9807,1.0844462625564597,2.2265625,0.65869140625,1,9,1.8159498243440864,1.112163848070248,6,1,0,12.9625,1.0517578125
base,long,ST,1537,1537,1,0,2026-02-13,36.88,1.1769336362078815,2.2265625,0.65869140625,1,2,0.45881941291090694,0.7562023657235335,2,1,0,12.9625,1.0517578125
base,long,SYRE,1536,1536,1,0,2026-02-12,34.84,1.8087857142857153,25.375,1.1826171875,1,3,1.7359712514315004,-0.06634285037317708,1,2,1,12.9625,1.0517578125
base,long,AGX,1560,1560,1,0,2026-03-19,479.9,28.23357142857143,25.640625,1.1806640625,1,4,0.4498191109874279,1.707541680370379,2,4,1,12.9625,1.0517578125
base,long,GPOR,1214,1214,1,0,2026-03-19,203.87,8.414942857142856,-1.8759765625,0.79052734375,1,15,2.0148681087724882,1.0184264047290017,6,13,0,12.9625,1.0517578125
base,long,EWTX,1253,1253,1,0,2026-03-24,30.64,1.6072142857142853,11.4375,0.9208984375,1,12,2.0905737522776766,0.5786409492911426,8,4,0,12.9625,1.0517578125
base,long,EWTX,1255,1255,1,0,2026-03-26,31.65,1.5957142857142854,11.4375,0.9208984375,1,10,1.4726947179946297,1.2157564905998197,6,2,0,12.9625,1.0517578125
base,long,EWTX,1258,1258,1,0,2026-03-31,31.5,1.4596428571428568,11.4375,0.9208984375,1,7,1.7127477367262054,-0.13701981893809595,3,4,0,12.9625,1.0517578125
base,long,CNTA,1210,1210,1,0,2026-03-25,28.22,1.6532857142857147,21.5625,1.15234375,1,3,1.342780610040613,0.5383219562775428,1,3,1,12.9625,1.0517578125
base,long,DFTX,1564,1564,1,0,2026-03-25,18.47,1.0209285714285714,17.796875,1.15625,1,11,3.5751766599034513,1.3125306093892113,11,3,1,12.9625,1.0517578125
base,long,SWX,1567,1567,1,0,2026-03-30,87.31,1.6485571428571444,7.00390625,1.0556640625,1,8,3.6698758221475005,0.8249638211769589,8,1,0,12.9625,1.0517578125
base,long,GCT,906,906,1,0,2026-03-31,45.38,2.279857142857143,7.34375,0.99609375,1,7,1.039538818221692,2.2413685067986715,1,4,0,12.9625,1.0517578125
base,long,VTOL,1568,1568,1,0,2026-03-31,46.88999938964844,1.2475172281265259,9.1875,1.0595703125,1,7,2.7173967361450195,0.6011940836906433,6,1,0,12.9625,1.0517578125
base,long,DIOD,1569,1569,1,0,2026-04-01,68.92,3.7721428571428555,20.453125,0.94873046875,1,6,4.405983715205457,0.7687937890551051,6,1,0,12.9625,1.0517578125
