date,open,high,low,close,volume,ema8,ema21,spread,spread_pct
2024-02-22,504.010000,508.490000,503.020000,507.500000,76402500,499.865023,494.358438,5.506585,1.085041
2024-02-23,509.270000,510.130000,507.100000,507.850000,61321800,501.639462,495.584944,6.054519,1.192186
2024-02-26,508.300000,508.750000,505.860000,505.990000,50386700,502.606249,496.530858,6.075391,1.200694
2024-02-27,506.700000,507.160000,504.750000,506.930000,48854500,503.567082,497.476234,6.090848,1.201517
2024-02-28,505.330000,506.860000,504.960000,506.260000,56506600,504.165508,498.274758,5.890750,1.163582
2024-02-29,508.070000,509.740000,505.350000,508.080000,83924800,505.035395,499.166144,5.869251,1.155183
2024-03-01,508.980000,513.290000,508.560000,512.850000,76844800,506.771974,500.410131,6.361843,1.240488
2024-03-04,512.030000,514.200000,512.000000,512.300000,49799300,508.000424,501.491028,6.509396,1.270622
2024-03-05,510.240000,510.700000,504.910000,507.180000,72855600,507.818108,502.008207,5.809900,1.145530
2024-03-06,510.550000,512.070000,508.420000,509.750000,68382400,508.247417,502.712007,5.535410,1.085907
2024-03-07,513.140000,515.890000,509.810000,514.810000,58652100,509.705769,503.811824,5.893945,1.144878
2024-03-08,515.460000,518.220000,511.130000,511.720000,86532500,510.153376,504.530749,5.622626,1.098770
2024-03-11,510.480000,511.880000,508.500000,511.280000,62557200,510.403737,505.144318,5.259419,1.028677
2024-03-12,513.450000,517.380000,510.860000,516.780000,73114400,511.820684,506.202107,5.618577,1.087228
2024-03-13,517.110000,517.290000,514.490000,515.970000,55104100,512.742754,507.090097,5.652657,1.095540
2024-03-14,516.970000,517.130000,511.820000,514.950000,110171800,513.233253,507.804634,5.428620,1.054203
2024-03-15,510.210000,511.700000,508.120000,509.830000,107646300,512.476975,507.988758,4.488217,0.880336
2024-03-18,514.000000,515.480000,512.440000,512.860000,88893300,512.562092,508.431598,4.130493,0.805384
2024-03-19,512.150000,516.000000,511.120000,515.710000,60755300,513.261627,509.093271,4.168356,0.808275
2024-03-20,515.770000,520.620000,515.080000,520.480000,69594600,514.865710,510.128428,4.737281,0.910176
2024-03-21,523.390000,524.110000,521.910000,522.200000,60256100,516.495552,511.225844,5.269708,1.009136
2024-03-22,522.110000,522.610000,520.970000,521.210000,79070800,517.543207,512.133494,5.409713,1.037914
2024-03-25,519.800000,520.950000,519.610000,519.770000,48512100,518.038050,512.827722,5.210328,1.002429
2024-03-26,521.230000,521.580000,518.400000,518.810000,65463700,518.209594,513.371566,4.838029,0.932524
2024-03-27,521.710000,523.210000,519.490000,523.170000,82999800,519.311907,514.262332,5.049574,0.965188
2024-03-28,523.210000,524.610000,522.780000,523.070000,96294900,520.147039,515.063029,5.084009,0.971956
2024-04-01,523.830000,524.380000,520.970000,522.160000,62477500,520.594363,515.708209,4.886155,0.935758
2024-04-02,518.240000,518.980000,516.480000,518.840000,74230300,520.204505,515.992917,4.211588,0.811732
2024-04-03,517.720000,520.950000,517.670000,519.410000,59155800,520.027948,516.303561,3.724387,0.717042
2024-04-04,523.520000,523.870000,512.760000,513.070000,96858100,518.481737,516.009601,2.472137,0.481832
2024-04-05,514.460000,520.440000,514.010000,518.430000,74546500,518.470240,516.229637,2.240603,0.432190
2024-04-08,519.150000,520.180000,517.890000,518.720000,48401800,518.525742,516.456034,2.069709,0.399003
2024-04-09,520.500000,520.750000,514.350000,519.320000,68049200,518.702244,516.716394,1.985850,0.382394
2024-04-10,513.480000,516.160000,512.090000,514.120000,82652800,517.683968,516.480358,1.203609,0.234111
2024-04-11,515.680000,519.480000,512.080000,518.000000,70099000,517.754197,516.618508,1.135689,0.219245
2024-04-12,514.370000,515.820000,509.080000,510.850000,92561100,516.219931,516.094098,0.125833,0.024632
2024-04-15,515.130000,515.300000,503.580000,504.450000,92101400,513.604391,515.035544,-1.431153,-0.283706
2024-04-16,504.940000,506.500000,502.210000,503.530000,73484000,511.365637,513.989585,-2.623948,-0.521111
2024-04-17,506.050000,506.220000,499.120000,500.550000,75910300,508.962162,512.767805,-3.805642,-0.760292
2024-04-18,501.980000,504.130000,498.560000,499.520000,74548100,506.863904,511.563459,-4.699555,-0.940814
2024-04-19,499.440000,500.460000,493.860000,495.160000,102212600,504.263036,510.072235,-5.809199,-1.173196
2024-04-22,497.830000,502.380000,495.430000,499.720000,67961000,503.253473,509.131123,-5.877650,-1.176189
2024-04-23,501.780000,506.090000,499.530000,505.650000,64633600,503.786034,508.814657,-5.028623,-0.994487
2024-04-24,506.560000,507.370000,503.130000,505.410000,55928100,504.146916,508.505143,-4.358227,-0.862315
2024-04-25,499.180000,504.270000,497.490000,503.490000,69122400,504.000934,508.049221,-4.048286,-0.804045
2024-04-26,506.350000,509.880000,505.700000,508.260000,64306100,504.947393,508.068383,-3.120989,-0.614054
2024-04-29,510.090000,510.750000,507.250000,510.060000,46415400,506.083528,508.249439,-2.165910,-0.424638
2024-04-30,508.560000,509.560000,501.980000,501.980000,77483600,505.171633,507.679490,-2.507857,-0.499593
2024-05-01,501.380000,508.190000,499.870000,500.350000,80242800,504.100159,507.013172,-2.913013,-0.582195
2024-05-02,504.150000,505.890000,499.550000,505.030000,62550200,504.306790,506.832884,-2.526094,-0.500187
2024-05-03,511.160000,512.550000,508.560000,511.290000,72756700,505.858615,507.238076,-1.379462,-0.269800
2024-05-06,513.750000,516.610000,513.300000,516.570000,47264700,508.238923,508.086433,0.152489,0.029520
2024-05-07,517.560000,518.570000,516.450000,517.140000,52561300,510.216940,508.909485,1.307455,0.252824
2024-05-08,515.260000,517.740000,515.140000,517.190000,42047200,511.766509,509.662259,2.104250,0.406862
2024-05-09,517.380000,520.210000,516.710000,520.170000,43643700,513.633951,510.617508,3.016443,0.579896
2024-05-10,521.810000,522.640000,519.590000,520.840000,52233200,515.235295,511.546825,3.688470,0.708177
2024-05-13,522.560000,522.670000,519.740000,520.910000,36716400,516.496341,512.398023,4.098318,0.786761
2024-05-14,521.110000,523.830000,520.560000,523.300000,57535900,518.008265,513.389112,4.619153,0.882697
2024-05-15,525.830000,530.080000,525.180000,529.780000,59504900,520.624206,514.879193,5.745014,1.084415
2024-05-16,529.880000,531.520000,528.540000,528.690000,50244800,522.416605,516.134721,6.281884,1.188198
2024-05-17,528.810000,529.520000,527.320000,529.450000,59187600,523.979582,517.345201,6.634381,1.253070
2024-05-20,529.570000,531.560000,529.170000,530.060000,37764200,525.330786,518.501091,6.829694,1.288476
2024-05-21,529.280000,531.520000,529.070000,531.360000,33437000,526.670611,519.670083,7.000528,1.317474
2024-05-22,530.650000,531.380000,527.600000,529.830000,48390000,527.372697,520.593712,6.778986,1.279464
2024-05-23,532.960000,533.070000,524.720000,525.960000,57211200,527.058765,521.081556,5.977208,1.136438
2024-05-24,527.850000,530.270000,526.880000,529.440000,41291100,527.587928,521.841415,5.746513,1.085395
2024-05-28,530.270000,530.510000,527.110000,529.810000,36269600,528.081722,522.565832,5.515890,1.041107
2024-05-29,525.680000,527.310000,525.370000,526.100000,45190300,527.641339,522.887120,4.754220,0.903672
2024-05-30,524.520000,525.200000,521.330000,522.610000,46377600,526.523264,522.861927,3.661337,0.700587
2024-05-31,523.590000,527.500000,518.360000,527.370000,90785800,526.711427,523.271752,3.439676,0.652232
2024-06-03,529.020000,529.310000,522.600000,527.800000,46835700,526.953332,523.683411,3.269922,0.619538
2024-06-04,526.460000,529.150000,524.960000,528.390000,34632700,527.272592,524.111282,3.161309,0.598291
2024-06-05,530.770000,534.690000,528.730000,534.670000,47610400,528.916460,525.071166,3.845294,0.719190
2024-06-06,534.980000,535.420000,532.680000,534.660000,30808500,530.192803,525.942878,4.249924,0.794884
2024-06-07,533.660000,536.890000,532.540000,534.010000,43224500,531.041069,526.676253,4.364816,0.817366
2024-06-10,533.180000,535.990000,532.570000,535.660000,35686100,532.067498,527.492957,4.574541,0.854001
2024-06-11,534.070000,537.010000,532.050000,536.950000,36383400,533.152498,528.352688,4.799810,0.893903
2024-06-12,541.630000,544.120000,540.300000,541.360000,63251300,534.976388,529.535171,5.441216,1.005101
2024-06-13,543.150000,543.330000,539.590000,542.450000,44760900,536.637190,530.709246,5.927944,1.092809
2024-06-14,540.880000,542.810000,539.850000,542.780000,40089900,538.002259,531.806588,6.195671,1.141470
2024-06-17,542.080000,548.530000,541.610000,547.100000,55839500,540.023979,533.196898,6.827081,1.247867
2024-06-18,547.160000,548.620000,546.730000,548.490000,41376400,541.905317,534.587180,7.318137,1.334233
2024-06-20,549.440000,550.120000,545.180000,547.000000,70328200,543.037469,535.715618,7.321851,1.338547
2024-06-21,544.400000,545.650000,543.020000,544.510000,64338600,543.364698,536.515107,6.849591,1.257937
2024-06-24,544.330000,546.950000,542.620000,542.740000,45528700,543.225876,537.081007,6.144870,1.132194
2024-06-25,543.990000,545.200000,542.440000,544.830000,37936200,543.582348,537.785461,5.796888,1.063981
2024-06-26,543.690000,546.240000,543.030000,545.510000,38550600,544.010715,538.487691,5.523024,1.012451
2024-06-27,545.370000,546.960000,544.610000,546.370000,35041500,544.535001,539.204265,5.330736,0.975664
2024-06-28,547.160000,550.280000,542.950000,544.220000,76144500,544.465001,539.660241,4.804760,0.882871
2024-07-01,545.630000,545.880000,542.520000,545.340000,40297800,544.659445,540.176583,4.482862,0.822031
2024-07-02,543.700000,549.010000,543.650000,549.010000,40434800,545.626235,540.979621,4.646614,0.846362
2024-07-03,548.690000,551.830000,548.650000,551.460000,32789900,546.922627,541.932382,4.990245,0.904915
2024-07-05,551.770000,555.050000,551.120000,554.640000,41488400,548.637599,543.087620,5.549979,1.000645
2024-07-08,555.440000,556.250000,554.190000,555.280000,36110500,550.113688,544.196018,5.917670,1.065709
2024-07-09,556.260000,557.180000,555.520000,555.820000,27289700,551.381757,545.252744,6.129013,1.102698
2024-07-10,557.070000,561.670000,556.770000,561.320000,38701200,553.590256,546.713404,6.876852,1.225122
2024-07-11,561.440000,562.330000,555.830000,556.480000,53054200,554.232421,547.601276,6.631145,1.191623
2024-07-12,557.630000,563.670000,557.150000,559.990000,53084400,555.511883,548.727524,6.784359,1.211514
2024-07-15,562.030000,564.840000,559.630000,561.530000,40584300,556.849242,549.891385,6.957857,1.239089
2024-07-16,562.870000,565.160000,562.100000,564.860000,36475300,558.629411,551.252168,7.377242,1.306030
2024-07-17,558.800000,560.510000,556.610000,556.940000,57119000,558.253986,551.769244,6.484742,1.164352
2024-07-18,558.510000,559.520000,550.430000,552.660000,56270400,557.010878,551.850222,5.160656,0.933785
2024-07-19,552.420000,554.080000,547.910000,548.990000,65509100,555.228461,551.590202,3.638259,0.662719
2024-07-22,553.000000,555.270000,551.020000,554.650000,43346700,555.099914,551.868365,3.231549,0.582628
2024-07-23,554.540000,556.740000,553.280000,553.780000,34439600,554.806600,552.042150,2.764450,0.499196
2024-07-24,548.860000,549.170000,540.290000,541.230000,74515300,551.789578,551.059227,0.730350,0.134943
2024-07-25,541.350000,547.460000,537.450000,538.410000,61158300,548.816338,549.909298,-1.092960,-0.202998
2024-07-26,542.280000,547.190000,541.490000,544.440000,53763800,547.843819,549.412089,-1.568270,-0.288052
2024-07-29,546.020000,547.050000,542.720000,544.760000,39515800,547.158526,548.989172,-1.830646,-0.336046
2024-07-30,546.260000,547.340000,538.520000,542.000000,46853600,546.012187,548.353792,-2.341606,-0.432031
2024-07-31,548.980000,553.500000,547.580000,550.810000,65663400,547.078367,548.577084,-1.498717,-0.272093
2024-08-01,552.570000,554.870000,539.430000,543.010000,76428700,546.174286,548.070985,-1.896700,-0.349294
2024-08-02,535.750000,536.990000,528.600000,532.900000,82789100,543.224444,546.691805,-3.467361,-0.650659
2024-08-05,511.640000,523.580000,510.270000,517.380000,146267400,537.481235,544.027095,-6.545861,-1.265194
2024-08-06,519.220000,529.750000,517.870000,522.150000,84826300,534.074294,542.038269,-7.963975,-1.525227
2024-08-07,528.470000,531.590000,518.050000,518.660000,70698300,530.648895,539.912971,-9.264076,-1.786156
2024-08-08,523.910000,531.290000,521.840000,530.650000,63276600,530.649141,539.070883,-8.421743,-1.587062
2024-08-09,529.810000,534.510000,528.560000,532.990000,45619600,531.169332,538.518076,-7.348744,-1.378777
2024-08-12,534.210000,535.730000,530.950000,533.270000,42542100,531.636147,538.040978,-6.404831,-1.201048
2024-08-13,536.530000,542.280000,536.280000,542.040000,52333100,533.948114,538.404525,-4.456411,-0.822155
2024-08-14,542.850000,544.960000,540.120000,543.750000,42446900,536.126311,538.890477,-2.764166,-0.508352
2024-08-15,549.500000,553.360000,548.880000,553.070000,60846800,539.891575,540.179525,-0.287950,-0.052064
2024-08-16,551.420000,555.020000,551.260000,554.310000,44430700,543.095670,541.464114,1.631556,0.294340
2024-08-19,554.730000,559.610000,553.860000,559.610000,39121800,546.765521,543.113740,3.651781,0.652558
2024-08-20,559.150000,560.840000,557.330000,558.700000,33732300,549.417627,544.530672,4.886955,0.874701
2024-08-21,559.770000,562.110000,554.730000,560.620000,41514600,551.907043,545.993339,5.913705,1.054851
2024-08-22,562.560000,563.180000,554.980000,556.220000,56121500,552.865478,546.923035,5.942443,1.068362
2024-08-23,559.530000,563.090000,557.290000,562.130000,50639400,554.924261,548.305486,6.618774,1.177446
2024-08-26,563.180000,563.910000,559.050000,560.790000,35788600,556.227758,549.440442,6.787316,1.210313
2024-08-27,559.490000,562.060000,558.320000,561.560000,32693900,557.412701,550.542220,6.870481,1.223463
2024-08-28,561.210000,561.650000,555.040000,558.300000,41066000,557.609879,551.247473,6.362406,1.139603
2024-08-29,560.310000,563.680000,557.180000,558.350000,38715200,557.774350,551.893157,5.881193,1.053317
2024-08-30,560.770000,564.200000,557.140000,563.680000,62700100,559.086717,552.964688,6.122028,1.086082
2024-09-03,560.470000,560.810000,549.510000,552.080000,60600100,557.529669,552.884262,4.645406,0.841437
2024-09-04,550.200000,554.430000,549.460000,550.950000,47224900,556.067520,552.708420,3.359100,0.609692
2024-09-05,550.890000,553.800000,547.100000,549.610000,44264300,554.632516,552.426746,2.205770,0.401334
2024-09-06,549.940000,551.600000,539.440000,540.360000,68493800,551.460845,551.329769,0.131077,0.024257
2024-09-09,544.650000,547.710000,542.680000,546.410000,40445800,550.338435,550.882517,-0.544082,-0.099574
2024-09-10,548.360000,549.150000,543.380000,548.790000,36394600,549.994339,550.692288,-0.697950,-0.127180
2024-09-11,548.700000,555.360000,539.960000,554.420000,75248600,550.977819,551.031171,-0.053352,-0.009623
2024-09-12,555.010000,559.400000,552.740000,559.090000,51819600,552.780526,551.763792,1.016734,0.181855
2024-09-13,559.710000,563.030000,559.450000,562.010000,39310500,554.831520,552.695265,2.136255,0.380110
2024-09-16,561.740000,563.110000,559.900000,562.840000,36656100,556.611182,553.617514,2.993668,0.531886
2024-09-17,565.100000,566.580000,560.790000,563.070000,49321000,558.046475,554.476831,3.569644,0.633961
2024-09-18,563.740000,568.690000,560.830000,561.400000,59044900,558.791703,555.106210,3.685493,0.656483
2024-09-19,571.010000,572.880000,568.080000,570.980000,75315500,561.500213,556.549282,4.950932,0.867094
2024-09-20,567.840000,569.310000,565.170000,568.250000,77503100,563.000166,557.612983,5.387183,0.948030
2024-09-23,569.340000,570.330000,568.100000,569.670000,44116900,564.482351,558.709076,5.773275,1.013442
2024-09-24,570.480000,571.360000,567.600000,571.300000,46805700,565.997384,559.853705,6.143679,1.075386
2024-09-25,571.140000,571.890000,568.910000,570.040000,38428600,566.895743,560.779732,6.116011,1.072909
2024-09-26,574.380000,574.710000,569.900000,572.300000,48336000,568.096689,561.827029,6.269660,1.095520
2024-09-27,573.390000,574.220000,570.420000,571.470000,42100900,568.846314,562.703663,6.142651,1.074886
2024-09-30,570.420000,574.380000,568.080000,573.760000,63557400,569.938244,563.708784,6.229460,1.085726
2024-10-01,573.400000,574.060000,566.000000,568.620000,72668800,569.645301,564.155259,5.490042,0.965503
2024-10-02,567.710000,569.900000,565.270000,568.860000,38097800,569.470790,564.582962,4.887827,0.859232
2024-10-03,567.360000,569.800000,565.490000,567.820000,40846500,569.103948,564.877238,4.226709,0.744375
2024-10-04,572.350000,573.360000,568.100000,572.980000,42939100,569.965293,565.613853,4.351439,0.759440
2024-10-07,571.300000,571.960000,566.630000,567.800000,49964700,569.484116,565.812594,3.671523,0.646623
2024-10-08,570.420000,573.780000,569.530000,573.170000,37398700,570.303202,566.481449,3.821753,0.666775
2024-10-09,573.160000,577.710000,572.550000,577.140000,37912200,571.822490,567.450408,4.372082,0.757543
2024-10-10,575.770000,577.580000,574.490000,576.130000,44138100,572.779715,568.239462,4.540253,0.788060
2024-10-11,576.050000,580.330000,575.910000,579.580000,42268000,574.290889,569.270420,5.020469,0.866225
2024-10-14,581.220000,585.270000,580.730000,584.320000,36217200,576.519580,570.638564,5.881017,1.006472
2024-10-15,584.590000,584.900000,578.540000,579.780000,54203600,577.244118,571.469603,5.774515,0.995984
2024-10-16,579.780000,582.830000,578.960000,582.300000,30725400,578.367647,572.454185,5.913463,1.015535
2024-10-17,585.910000,586.120000,582.160000,582.350000,34393700,579.252615,573.353804,5.898810,1.012932
2024-10-18,584.070000,585.390000,582.580000,584.590000,37416800,580.438700,574.375277,6.063424,1.037210
2024-10-21,583.850000,584.850000,580.600000,583.630000,36439000,581.147878,575.216615,5.931263,1.016271
2024-10-22,581.050000,584.500000,580.380000,583.320000,34183800,581.630572,575.953286,5.677285,0.973271
2024-10-23,581.260000,581.710000,574.420000,577.990000,49314600,580.821556,576.138442,4.683114,0.810241
2024-10-24,579.980000,580.060000,576.570000,579.240000,34979900,580.470099,576.420402,4.049697,0.699140
2024-10-25,581.510000,584.460000,578.080000,579.040000,47268200,580.152299,576.658547,3.493752,0.603370
2024-10-28,582.580000,582.710000,580.520000,580.830000,30174700,580.302899,577.037770,3.265129,0.562149
2024-10-29,579.850000,582.910000,578.430000,581.770000,42899700,580.628922,577.467973,3.160949,0.543333
2024-10-30,581.290000,583.320000,579.290000,580.010000,41435800,580.491384,577.699066,2.792317,0.481426
2024-10-31,575.560000,575.630000,568.440000,568.640000,60182500,577.857743,576.875515,0.982228,0.172733
2024-11-01,571.320000,575.550000,570.620000,571.040000,45667500,576.342689,576.345014,-0.002325,-0.000407
2024-11-04,571.180000,572.500000,567.890000,569.810000,38217000,574.890980,575.750921,-0.859941,-0.150917
2024-11-05,570.740000,576.740000,570.520000,576.700000,39478300,575.292985,575.837201,-0.544217,-0.094367
2024-11-06,589.200000,591.930000,585.390000,591.040000,68182000,578.792321,577.219274,1.573047,0.266149
2024-11-07,593.080000,596.650000,593.000000,595.610000,47233200,582.529583,578.891158,3.638425,0.610874
2024-11-08,596.170000,599.640000,596.170000,598.190000,46444900,586.009676,580.645598,5.364078,0.896718
2024-11-11,599.810000,600.170000,597.000000,598.760000,37586800,588.843081,582.292362,6.550719,1.094048
2024-11-12,598.680000,599.290000,594.370000,596.900000,43006100,590.633508,583.620329,7.013179,1.174934
2024-11-13,597.370000,599.230000,594.960000,597.190000,47388600,592.090506,584.853936,7.236570,1.211770
2024-11-14,597.320000,597.810000,592.650000,593.350000,38904100,592.370394,585.626305,6.744088,1.136612
2024-11-15,589.720000,590.200000,583.860000,585.750000,75988800,590.899195,585.637550,5.261645,0.898275
2024-11-18,586.220000,589.490000,585.340000,588.150000,37001700,590.288263,585.865955,4.422308,0.751901
2024-11-19,584.710000,591.040000,584.030000,590.300000,49412000,590.290871,586.269050,4.021821,0.681318
2024-11-20,590.380000,590.790000,584.630000,590.500000,50032600,590.337344,586.653681,3.683663,0.623821
2024-11-21,593.400000,595.120000,587.450000,593.670000,46750300,591.077934,587.291529,3.786406,0.637796
2024-11-22,593.660000,596.150000,593.150000,595.510000,38226400,592.062838,588.038662,4.024175,0.675753
2024-11-25,599.520000,600.860000,595.200000,597.530000,42441400,593.277763,588.901511,4.376251,0.732390
2024-11-26,598.800000,601.330000,598.070000,600.650000,45621300,594.916038,589.969556,4.946482,0.823522
2024-11-27,600.460000,600.850000,597.280000,598.830000,34000200,595.785807,590.775051,5.010756,0.836758
2024-11-29,599.660000,603.350000,599.380000,602.550000,30177400,597.288961,591.845501,5.443460,0.903404
2024-12-02,602.970000,604.320000,602.470000,603.630000,31746000,598.698081,592.916819,5.781262,0.957749
2024-12-03,603.390000,604.160000,602.340000,603.910000,26906600,599.856285,593.916199,5.940086,0.983605
2024-12-04,605.630000,607.910000,604.950000,607.660000,42787600,601.590444,595.165635,6.424809,1.057303
2024-12-05,607.660000,608.480000,606.300000,606.660000,28762200,602.717012,596.210578,6.506434,1.072501
2024-12-06,607.440000,609.070000,607.020000,607.810000,31241500,603.848787,597.265070,6.583717,1.083187
2024-12-09,607.690000,607.860000,604.080000,604.680000,34742700,604.033501,597.939155,6.094346,1.007863
2024-12-10,605.370000,605.800000,602.130000,602.800000,37234500,603.759390,598.381050,5.378340,0.892226
2024-12-11,605.780000,608.430000,605.500000,607.460000,28677700,604.581748,599.206409,5.375338,0.884888
2024-12-12,606.580000,607.160000,604.330000,604.330000,31543800,604.525804,599.672190,4.853614,0.803140
2024-12-13,606.400000,607.130000,602.810000,604.210000,35904700,604.455625,600.084718,4.370907,0.723409
2024-12-16,606.000000,607.780000,605.210000,606.790000,43695200,604.974375,600.694289,4.280086,0.705365
2024-12-17,604.190000,605.170000,602.890000,604.290000,55773500,604.822292,601.021172,3.801120,0.629022
2024-12-18,603.980000,606.410000,585.890000,586.280000,108248700,600.701782,599.681066,1.020717,0.174101
2024-12-19,591.360000,593.000000,585.850000,586.100000,85919500,597.456942,598.446423,-0.989481,-0.168825
2024-12-20,581.770000,595.750000,580.910000,591.150000,125716700,596.055399,597.783112,-1.727713,-0.292263
2024-12-23,590.890000,595.300000,587.660000,594.690000,57635800,595.751977,597.501920,-1.749943,-0.294261
2024-12-24,596.060000,601.340000,595.470000,601.300000,33160100,596.984871,597.847200,-0.862329,-0.143411
2024-12-26,599.500000,602.480000,598.080000,601.340000,41219100,597.952678,598.164727,-0.212050,-0.035263
2024-12-27,597.540000,597.780000,590.760000,595.010000,64969300,597.298749,597.877934,-0.579185,-0.097340
2024-12-30,587.890000,591.740000,584.410000,588.220000,56578800,595.281249,596.999940,-1.718691,-0.292185
2024-12-31,589.910000,590.640000,584.420000,586.080000,57052700,593.236527,596.007218,-2.770691,-0.472750
2025-01-02,589.390000,591.130000,580.500000,584.640000,50204000,591.326188,594.973835,-3.647647,-0.623913
2025-01-03,587.530000,592.600000,586.430000,591.950000,37888500,591.464813,594.698941,-3.234128,-0.546352
2025-01-06,596.270000,599.700000,593.600000,595.360000,47679400,592.330410,594.759037,-2.428627,-0.407926
2025-01-07,597.420000,597.750000,586.780000,588.630000,60393100,591.508097,594.201852,-2.693755,-0.457631
2025-01-08,588.700000,590.580000,585.200000,589.490000,47304700,591.059631,593.773502,-2.713871,-0.460376
2025-01-10,585.880000,585.950000,578.550000,580.490000,73105000,588.710824,592.565911,-3.855087,-0.664109
2025-01-13,575.770000,581.750000,575.350000,581.390000,47910100,587.083974,591.549919,-4.465945,-0.768150
2025-01-14,584.360000,585.000000,578.350000,582.190000,48420600,585.996424,590.699017,-4.702593,-0.807742
2025-01-15,590.330000,593.940000,589.200000,592.780000,56900200,587.503886,590.888197,-3.384312,-0.570922
2025-01-16,594.170000,594.350000,590.930000,591.640000,43319700,588.423022,590.956543,-2.533521,-0.428220
2025-01-17,596.960000,599.360000,595.610000,597.580000,58070600,590.457906,591.558675,-1.100769,-0.184205
2025-01-21,600.670000,603.060000,598.670000,603.050000,42532900,593.256149,592.603341,0.652808,0.108251
2025-01-22,605.920000,607.820000,605.360000,606.440000,48196000,596.185894,593.861219,2.324674,0.383331
2025-01-23,605.800000,609.750000,605.520000,609.750000,41152100,599.200140,595.305654,3.894486,0.638702
2025-01-24,609.810000,610.780000,606.800000,607.970000,34604700,601.148997,596.456958,4.692039,0.771755
2025-01-27,594.810000,599.690000,594.640000,599.370000,70361100,600.753665,596.721780,4.031885,0.672687
2025-01-28,600.620000,605.370000,597.250000,604.520000,44433300,601.590628,597.430709,4.159919,0.688136
2025-01-29,603.720000,604.130000,599.220000,601.810000,37177400,601.639377,597.828827,3.810551,0.633182
2025-01-30,603.960000,606.600000,600.720000,605.040000,39281300,602.395071,598.484388,3.910684,0.646351
2025-01-31,607.500000,609.960000,601.050000,601.820000,66566900,602.267278,598.787625,3.479652,0.578188
2025-02-03,592.670000,600.290000,590.490000,597.770000,65857200,601.267883,598.695114,2.572769,0.430394
2025-02-04,597.830000,602.300000,597.280000,601.780000,33457800,601.381687,598.975558,2.406128,0.399835
2025-02-05,600.640000,604.370000,598.580000,604.220000,30653100,602.012423,599.452326,2.560097,0.423703
2025-02-06,605.990000,606.450000,602.630000,606.320000,35771500,602.969662,600.076660,2.893003,0.477141
2025-02-07,606.890000,608.130000,600.050000,600.770000,50788500,602.480848,600.139690,2.341158,0.389693
2025-02-10,604.030000,605.500000,602.740000,604.850000,26048700,603.007327,600.567900,2.439426,0.403311
2025-02-11,602.550000,605.860000,602.430000,605.310000,30056700,603.519032,600.999000,2.520031,0.416321
2025-02-12,599.200000,604.550000,598.510000,603.360000,45076100,603.483691,601.213637,2.270055,0.376236
2025-02-13,604.480000,609.940000,603.200000,609.730000,40921300,604.871760,601.987852,2.883908,0.472981
2025-02-14,609.940000,610.990000,609.070000,609.700000,26910400,605.944702,602.688956,3.255746,0.533992
2025-02-18,610.880000,611.490000,608.380000,611.490000,26749000,607.176991,603.489051,3.687940,0.603107
2025-02-19,610.080000,613.230000,609.560000,612.930000,31011100,608.455437,604.347319,4.108118,0.670243
2025-02-20,611.540000,611.680000,607.020000,610.380000,36554000,608.883118,604.895745,3.987373,0.653261
2025-02-21,610.160000,610.300000,599.470000,599.940000,76519800,606.895758,604.445222,2.450536,0.408464
2025-02-24,602.020000,603.030000,596.490000,597.210000,50737200,604.743368,603.787475,0.955893,0.160060
2025-02-25,597.150000,597.890000,589.560000,594.240000,58266500,602.409286,602.919523,-0.510237,-0.085864
2025-02-26,595.930000,599.580000,591.860000,594.540000,43321600,600.660556,602.157748,-1.497192,-0.251824
2025-02-27,596.850000,598.020000,584.650000,585.050000,74196700,597.191543,600.602498,-3.410955,-0.583019
2025-02-28,585.560000,594.720000,582.440000,594.180000,88744100,596.522311,600.018635,-3.496323,-0.588428
2025-03-03,596.180000,597.340000,579.900000,583.770000,74249200,593.688464,598.541486,-4.853021,-0.831324
2025-03-04,579.710000,585.390000,572.250000,576.860000,109648200,589.948806,596.570442,-6.621636,-1.147876
2025-03-05,576.690000,584.880000,573.080000,583.060000,71230500,588.417960,595.342220,-6.924260,-1.187572
2025-03-06,575.480000,580.170000,570.120000,572.710000,80094900,584.927302,593.284745,-8.357443,-1.459280
2025-03-07,570.900000,577.390000,565.630000,575.920000,81158800,582.925679,591.706132,-8.780453,-1.524596
2025-03-10,567.590000,569.540000,555.590000,560.580000,99326600,577.959973,588.876484,-10.916511,-1.947360
2025-03-11,559.400000,564.020000,552.020000,555.920000,88102100,573.062201,585.880440,-12.818239,-2.305770
2025-03-12,562.170000,563.110000,553.690000,558.870000,69588200,569.908379,583.424945,-13.516567,-2.418553
2025-03-13,558.490000,559.110000,549.680000,551.420000,74079400,565.799850,580.515405,-14.715555,-2.668665
2025-03-14,556.110000,563.830000,551.490000,562.810000,62660300,565.135439,578.905822,-13.770384,-2.446720
2025-03-17,562.790000,569.710000,562.350000,567.150000,49008700,565.583119,577.837111,-12.253992,-2.160626
2025-03-18,564.800000,565.020000,559.060000,561.020000,66041400,564.569093,576.308283,-11.739190,-2.092473
2025-03-19,562.830000,570.950000,561.630000,567.130000,66556000,565.138183,575.473894,-10.335710,-1.822459
2025-03-20,563.330000,570.570000,562.600000,565.490000,62958200,565.216365,574.566267,-9.349902,-1.653416
