setup,class,ticker,signal_date,signal_idx,entry_idx,is_example,entry_close,adr,stop,outcome,reason,bars,move_adr
htf,breakout,HTT,2021-01-19,263,264,0,2.12,0.18142857142857144,1.82,WIN,exit_fired,19.0,5.622047244094488
htf,breakout,NEE,2021-01-12,259,260,0,71.5276,1.5351068777897012,70.05929149560117,WIN,earnings_flat_favorable,7.0,2.863774544694758
htf,breakout,AOSL,2021-01-13,260,261,0,29.6,1.532892857142857,29.26,LOSS,stop_hit,1.0,-0.2218028470911674
htf,breakout,MGY,2021-01-14,261,262,0,7.9167,0.3393502950365974,7.826119908466819,LOSS,stop_hit,4.0,-0.26692209453777427
htf,breakout,MGY,2021-09-29,439,440,0,16.204,0.6834171137502053,15.639273749297361,WIN,earnings_flat_favorable,21.0,4.1182755646191245
htf,breakout,MGY,2022-11-03,716,717,0,24.389,1.0339741978664192,23.34388961977186,LOSS,stop_hit,10.0,-1.0107702710422544
htf,breakout,EXAS,2021-01-19,263,264,0,150.37,6.397042857142857,148.23,LOSS,stop_hit,1.0,-0.3345295705828386
htf,breakout,MTD,2021-01-19,263,264,0,1268.8,26.724500000000035,1233.05,LOSS,stop_hit,2.0,-1.3377238114838428
htf,breakout,PNR,2021-01-19,263,264,0,54.2966,1.343037096352605,54.10044851195595,LOSS,stop_hit,1.0,-0.14605068510523592
htf,breakout,GME,2021-01-21,265,266,1,16.2525,1.8105357142857146,10.58,WIN,exit_fired,2.0,11.456553900779166
htf,breakout,NOK,2021-01-20,264,265,0,3.7608,0.0872090543744662,3.707328909952607,LOSS,stop_hit,1.0,-0.6131369091309498
htf,breakout,AMBR,2021-01-25,267,268,0,144.4,10.358571428571427,137.89999999999998,LOSS,stop_hit,1.0,-0.6274996552199725
htf,breakout,AMBR,2021-01-28,270,271,0,141.7,12.663571428571428,139.3,BE,ratchet_hit,15.0,0.0
htf,breakout,TDOC,2021-01-27,269,270,0,262.84,13.56678571428572,258.5,LOSS,stop_hit,1.0,-0.3198989127859511
htf,breakout,AVTX,2021-01-28,270,271,0,9072.0,664.4777319846291,8755.2,LOSS,stop_hit,1.0,-0.47676541251999033
htf,breakout,REI,2021-02-02,273,274,0,1.29,0.11928571428571429,1.2,WIN,exit_fired,41.0,8.88622754491018
htf,breakout,LAND,2021-02-02,273,274,0,13.6864,0.5161452799042671,13.323409282700421,WIN,earnings_flat_favorable,13.0,2.451635322974768
htf,breakout,OGI,2021-02-02,273,274,0,9.44,0.8242857142857144,8.08,WIN,exit_fired,13.0,3.299826689774697
htf,breakout,OGI,2021-02-05,276,277,1,13.2,1.0642857142857143,9.92,WIN,exit_fired,10.0,-0.9771812080536905
htf,breakout,AFG,2021-02-03,274,275,1,57.3097,1.9567505835511665,54.88414423236514,WIN,earnings_flat_favorable,60.0,8.557401306410368
htf,breakout,SBSW,2021-02-11,280,281,0,14.0296,0.4898486786488955,13.778510961968681,BE,ratchet_hit,19.0,0.0
htf,breakout,UUUU,2021-02-12,281,282,0,6.13,0.503,5.91,LOSS,stop_hit,1.0,-0.43737574552683844
htf,breakout,SKY,2021-02-16,282,283,0,43.79,1.9600000000000004,41.79,BE,ratchet_hit,13.0,0.0
htf,breakout,MLM,2021-02-22,286,287,0,325.0479,9.003465537860661,310.93516249367207,LOSS,stop_hit,8.0,-1.5674783722981105
htf,breakout,BLMN,2021-02-23,287,288,0,22.3593,0.9316946988000127,21.499002527348168,LOSS,stop_hit,1.0,-0.9233684314828278
htf,breakout,CBOE,2021-02-23,287,288,0,93.3444,3.301180199585074,90.82434297668858,LOSS,stop_hit,2.0,-0.7633806308507957
htf,breakout,ITGR,2021-02-23,287,288,0,87.68,3.0528499999999994,84.15,BE,ratchet_hit,17.0,0.0
htf,breakout,BCPC,2021-02-24,288,289,0,116.6294,3.6435593756700646,116.54198622584943,LOSS,stop_hit,1.0,-0.023991313201668505
htf,breakout,MTUS,2021-02-26,290,291,0,8.62,0.8043500000000001,8.3561,LOSS,stop_hit,3.0,-0.32809100515944495
htf,breakout,VET,2021-02-26,290,291,0,5.518,0.34880920030987655,5.456297124600639,WIN,earnings_flat_favorable,4.0,2.9061733437634243
htf,breakout,WHD,2021-02-26,290,291,0,32.652,1.4951132786447658,30.676544502617798,LOSS,stop_hit,6.0,-1.3212747994405079
htf,breakout,WRB,2021-02-26,290,291,0,27.6299,0.5121069346726339,27.590501938397352,LOSS,stop_hit,1.0,-0.07693327103221546
htf,breakout,WRB,2023-10-31,964,965,0,42.6216,0.828213109326195,42.28592274400117,LOSS,stop_hit,1.0,-0.40530299776578843
htf,breakout,CUK,2021-03-02,292,293,0,24.3366,1.2697952798366237,23.948408834355828,LOSS,stop_hit,1.0,-0.3057116149416771
htf,breakout,FCN,2021-03-01,291,292,0,116.39,2.4842857142857135,115.16,WIN,exit_fired,34.0,11.818286371477864
htf,breakout,MS,2021-03-01,291,292,0,68.8493,1.509612199483078,67.83518108676816,LOSS,stop_hit,3.0,-0.6717744554390161
htf,breakout,AAL,2021-03-03,293,294,0,21.24,1.1892857142857138,20.41,LOSS,stop_hit,1.0,-0.6978978978978967
htf,breakout,GVA,2021-03-03,293,294,0,33.4666,1.4996136788956964,32.408367588932805,BE,ratchet_hit,14.0,0.0
htf,breakout,OII,2021-03-03,293,294,0,12.53,0.7806214285714287,11.9,WIN,exit_fired,8.0,1.1529276126163224
htf,breakout,OII,2022-11-04,717,718,0,14.22,0.6935642857142857,13.73,LOSS,stop_hit,2.0,-0.7064954324967304
htf,breakout,WBS,2021-03-03,293,294,0,48.2383,1.595397234514208,47.3103129368161,BE,ratchet_hit,13.0,0.0
htf,breakout,AGX,2021-03-08,296,297,0,46.883,1.6196702412595094,46.55660510539548,LOSS,stop_hit,8.0,-0.20151935022940878
htf,breakout,AIV,2021-03-26,310,311,0,2.2791,0.09145198171722344,2.2289675126903554,WIN,exit_fired,59.0,8.472205691460477
htf,breakout,EBAY,2021-03-29,311,312,0,55.2665,1.6694859919405611,54.102898292440315,WIN,exit_fired,14.0,0.8067153641909396
htf,breakout,WSM,2021-03-29,311,312,0,83.717,3.7011600644697853,80.98709782608695,LOSS,stop_hit,1.0,-0.737580144160591
htf,breakout,WSM,2023-09-28,941,942,0,74.6423,1.9050139406343507,74.62789028957529,LOSS,stop_hit,1.0,-0.007564097100474174
htf,breakout,AVNW,2021-03-30,312,313,0,35.52,2.727707142857144,33.81,WIN,exit_fired,3.0,2.3664563906368232
htf,breakout,TXN,2021-03-31,313,314,0,166.546,4.197034508643425,164.77700156201186,LOSS,stop_hit,7.0,-0.4214877038406603
htf,breakout,LNTH,2021-04-01,314,315,0,21.43,0.728785714285714,21.115,LOSS,stop_hit,2.0,-0.4322258159364912
htf,breakout,G,2021-04-07,317,318,0,41.307,0.8136543714166881,41.120259493670886,WIN,exit_fired,1.0,0.22945860866564693
htf,breakout,ANIK,2021-04-08,318,319,0,39.8,1.9274999999999995,39.615,LOSS,stop_hit,1.0,-0.09597924773021801
htf,breakout,KLIC,2021-04-09,319,320,0,49.7048,2.1345277907355893,48.9378361777282,LOSS,stop_hit,1.0,-0.3593131115934035
htf,breakout,AVY,2021-04-14,322,323,0,182.2628,3.546780525002094,179.89783799445703,WIN,earnings_flat_favorable,8.0,1.4993033717520097
htf,breakout,PLX,2021-04-21,327,328,0,5.93,0.40332857142857165,5.7517,WIN,exit_fired,2.0,0.47107994191194774
htf,breakout,MANH,2021-05-04,336,337,0,133.9,5.180299999999997,133.46,LOSS,stop_hit,1.0,-0.08493716580120803
htf,breakout,MANH,2023-05-03,839,840,0,168.3,3.837135714285712,166.82,WIN,earnings_flat_favorable,54.0,6.2207859657221976
htf,breakout,FELE,2021-05-05,337,338,0,82.9354,2.006699714408712,80.89397193466759,LOSS,stop_hit,3.0,-1.0173062021558776
htf,breakout,EXLS,2021-05-11,341,342,0,19.412,0.4679742857142862,19.308,LOSS,stop_hit,4.0,-0.22223443290534697
htf,breakout,NBP,2021-05-24,339,340,0,69.93,4.021142857142857,67.06,BE,ratchet_hit,15.0,0.0
htf,breakout,CRC,2021-06-01,147,148,0,26.5404,1.395678665851269,26.40667275780988,LOSS,stop_hit,1.0,-0.09581520837288005
htf,breakout,UPST,2021-06-01,113,114,0,157.14,20.270285714285723,138.08,LOSS,stop_hit,7.0,-0.9402926169199092
htf,breakout,PRTA,2021-06-03,357,358,0,28.65,1.7103999999999997,28.4,WIN,exit_fired,26.0,13.85056127221703
htf,breakout,PTGX,2021-06-15,365,366,0,41.71,2.200385714285715,39.5,WIN,earnings_flat_favorable,33.0,3.4312166048809605
htf,breakout,EVGO,2021-06-17,142,143,0,14.0,0.8957857142857143,13.71,LOSS,stop_hit,1.0,-0.3237381389043926
htf,breakout,EVGO,2024-10-11,977,978,0,7.48,0.6812714285714285,7.082,WIN,exit_fired,11.0,1.3063809264190887
htf,breakout,SIG,2021-06-17,367,368,0,68.7327,3.953842147982254,68.28106829568787,WIN,exit_fired,12.0,0.7305805067291664
htf,breakout,SIG,2021-06-21,369,370,0,71.5931,4.024073668117998,70.12529561046131,LOSS,stop_hit,10.0,-0.36475584459793714
htf,breakout,BTU,2021-07-13,384,385,0,10.5556,0.967878730903232,10.152568,LOSS,stop_hit,1.0,-0.41640753860133595
htf,breakout,ADTN,2021-07-28,395,396,0,21.455,0.8676527936431118,21.065772123893804,LOSS,stop_hit,1.0,-0.44859865485120926
htf,breakout,PAG,2021-08-06,402,403,0,77.9924,2.4632648558116808,75.65676028564847,LOSS,stop_hit,8.0,-0.9481886240697828
htf,breakout,CRM,2021-08-20,412,413,0,256.7505,5.766059571684465,252.85765309765085,LOSS,earnings_flat_adverse,1.0,-0.14699813442135262
htf,breakout,AUPH,2021-09-01,420,421,0,17.55,1.2589285714285712,16.73,WIN,earnings_flat_favorable,42.0,11.478014184397164
htf,breakout,AUPH,2025-07-16,1390,1391,0,9.07,0.4259285714285717,8.78,LOSS,stop_hit,1.0,-0.6808653362401493
htf,breakout,IR,2021-09-01,420,421,0,53.5051,0.9780073014256742,52.61981390593047,LOSS,stop_hit,1.0,-0.9051937473053796
htf,breakout,GSAT,2021-09-07,423,424,0,40.35,3.1499999999999986,31.349999999999998,LOSS,stop_hit,4.0,-2.8571428571428594
htf,breakout,DOCN,2021-09-09,117,118,0,70.03,3.6662857142857113,69.391,WIN,earnings_flat_favorable,38.0,6.685240024937663
htf,breakout,DOCN,2024-09-26,883,884,0,41.01,1.7427357142857152,40.73,LOSS,stop_hit,1.0,-0.16066693171245594
htf,breakout,MDB,2021-09-10,426,427,0,485.0,16.80792857142857,470.89,LOSS,stop_hit,11.0,-0.839484766967971
htf,breakout,AFRM,2021-09-14,168,169,0,109.75,7.5914214285714285,107.06,LOSS,stop_hit,3.0,-0.3543473413128914
htf,breakout,ARCB,2021-09-28,438,439,0,75.0606,3.035793551581726,72.83165798384995,WIN,earnings_flat_favorable,23.0,6.446946957181162
htf,breakout,AZZ,2021-09-30,440,441,0,51.0517,1.0328851769171716,50.142599053978856,WIN,earnings_flat_favorable,6.0,0.6967860669160487
htf,breakout,ONDS,2021-10-04,241,242,0,9.270000457763672,0.7620714902877808,8.92300033569336,LOSS,stop_hit,1.0,-0.4553380181422021
htf,breakout,HLT,2021-10-05,443,444,0,137.5695,3.4278844631272523,133.95652375143513,WIN,earnings_flat_favorable,14.0,1.4658020286413211
htf,breakout,LNG,2021-10-07,445,446,0,95.2515,2.626724338286067,95.22282993879803,WIN,earnings_flat_favorable,18.0,2.2928176787404144
htf,breakout,TTEK,2021-10-08,446,447,0,30.6489,0.8108323516724967,30.464209514747857,LOSS,stop_hit,1.0,-0.22777888039517
htf,breakout,HIVE,2021-11-01,462,463,0,21.8,1.6142857142857143,19.45,LOSS,earnings_flat_adverse,9.0,-0.43362831858407036
htf,breakout,HIVE,2023-12-15,996,997,0,3.86,0.32571428571428573,3.58,BE,ratchet_hit,17.0,0.0
htf,breakout,LCID,2021-11-03,284,285,0,371.2,30.18428571428573,360.7,WIN,earnings_flat_favorable,6.0,2.256140849069998
htf,breakout,FHI,2021-11-05,466,467,0,29.2293,0.7095535969446777,29.034494465372358,LOSS,stop_hit,1.0,-0.27454660996219155
htf,breakout,URA,2021-11-05,466,467,0,25.3286,0.9593962149003958,24.194851443399287,LOSS,stop_hit,2.0,-1.1817313212127067
htf,breakout,URA,2022-03-07,548,549,0,21.4212,0.8779616354869716,20.32668613138686,LOSS,stop_hit,5.0,-1.246653412146025
