setup,direction,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,rightmost_date,rightmost_close,adr14,bar_f1_max,bar_f2_max,had_earnings,race_bars,max_fav_adr,max_adv_adr,bars_to_fav,bars_to_adv,rule_pass,t1,t2
htf,long,WSM,941,941,1,0,2023-09-28,74.1667,1.8638432768312205,0.6318359375,0.188720703125,1,34,2.592550863972635,2.7012832139649667,12,20,0,1.0595703125,1.325390625
htf,long,AVNW,312,312,1,0,2021-03-30,33.79,2.693425000000001,,,1,24,3.7016066903663534,2.3130400883633286,6,14,0,1.0595703125,1.325390625
htf,long,TXN,313,313,1,0,2021-03-31,163.8838,4.2484443617742995,,0.0270233154296875,1,17,1.7533126629683409,0.9613600024648743,2,13,0,1.0595703125,1.325390625
htf,long,LNTH,314,314,1,0,2021-04-01,21.0,0.7202142857142856,,1.3505859375,1,21,4.450064464940988,0.8192006347317267,21,6,0,1.0595703125,1.325390625
htf,long,G,317,317,1,0,2021-04-07,41.0829,0.8263259955795702,,0.56787109375,1,22,5.649736787771445,-0.04521156767515321,15,1,0,1.0595703125,1.325390625
htf,long,ANIK,318,318,1,0,2021-04-08,40.48,1.9275,,1.068359375,1,19,1.649805447470817,0.5473411154345005,10,2,0,1.0595703125,1.325390625
htf,long,KLIC,319,319,1,0,2021-04-09,50.1114,2.1553147905188252,,-0.83251953125,1,17,3.005399031726412,1.586331144194782,11,6,0,1.0595703125,1.325390625
htf,long,AVY,322,322,1,0,2021-04-14,178.7728,3.76982814805969,,1.0751953125,1,9,2.6409001399253733,-0.29843216992161736,9,1,0,1.0595703125,1.325390625
htf,long,PLX,327,327,1,0,2021-04-21,5.8,0.38702142857142874,,-0.8408203125,0,60,2.1704224572282804,10.955465736485609,3,59,0,1.0595703125,1.325390625
htf,long,MANH,336,336,1,0,2021-05-04,134.94,5.103871428571426,,0.703125,1,57,2.907596754284565,1.8965995000993638,57,5,0,1.0595703125,1.325390625
htf,long,MANH,839,839,1,0,2023-05-03,167.54,3.838921428571427,1.17578125,1.232421875,1,55,10.620170471988978,0.18755267941702355,53,1,0,1.0595703125,1.325390625
htf,long,FELE,337,337,1,0,2021-05-05,81.743,1.9591371046644954,,-0.55517578125,1,56,0.9786998436012091,4.377404865911066,3,31,0,1.0595703125,1.325390625
htf,long,EXLS,341,341,1,0,2021-05-11,19.452,0.44454571428571477,,0.73095703125,1,54,5.929648887146421,1.7096104530467717,49,7,0,1.0595703125,1.325390625
htf,long,NBP,339,339,1,0,2021-05-24,69.78,3.8655000000000004,,1.50390625,0,60,4.040874401759153,3.313930927435002,26,44,0,1.0595703125,1.325390625
htf,long,CRC,147,147,1,0,2021-06-01,26.7454,1.4013462526039533,,,1,45,2.6020233779758386,3.2571910786078044,4,34,0,1.0595703125,1.325390625
