setup,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,outcome,reason,bars_to_outcome,profit_adr,ref_price,ref_idx,adr,had_earnings,entry_idx,rule_pass
base,KSS,331,331,1,0,LOSS,stop_hit,1,-1.0,44.35926348678743,331,1.7784895565275716,1,332.0,0
base,KSS,1467,1467,1,0,BE,breakout_too_far,0,0.0,16.437309329268295,1467,0.7317527804729052,0,,1
base,SCL,334,334,1,0,WIN,exit_fired,6,1.861410421760085,120.3007902035818,334,2.649232935826871,1,335.0,0
base,TBBK,334,335,2,0,BE,breakout_too_far,0,0.0,22.79,335,0.8228571428571421,0,,0
base,JEF,335,335,1,0,LOSS,stop_hit,1,-1.0,26.670602536674814,335,0.5723647575647739,1,338.0,0
base,WLK,335,336,2,0,BE,breakout_too_far,0,0.0,90.54380259421917,336,2.60890593664593,0,,0
base,BIIB,343,343,1,0,LOSS,stop_hit,1,-1.0,283.16,343,6.2585714285714245,1,348.0,0
base,TBCH,344,344,1,0,WIN,exit_fired,1,0.39690861781039855,28.1,344,1.8392142857142866,1,345.0,0
base,EGBN,345,348,4,0,LOSS,stop_hit,1,-1.0,45.93800290170475,348,1.3104141049581213,1,349.0,0
base,EGBN,353,353,1,0,WIN,exit_fired,1,0.18540617360314568,46.40359597315437,353,1.542041569001911,1,354.0,0
base,REPL,348,349,2,0,WIN,exit_fired,1,0.6908583188920736,36.9,349,2.4607071428571423,1,352.0,0
base,FCG,351,351,1,0,LOSS,stop_hit,1,-1.0,12.54449140401146,351,0.45918646601468655,0,353.0,0
base,FCG,354,354,1,0,BE,breakout_too_far,0,0.0,12.752947527472527,354,0.41699091807443917,0,,0
base,OVV,351,351,1,0,WIN,exit_fired,23,4.563175946276776,23.13011974572904,351,1.0472268241530374,1,352.0,0
base,SCHW,351,352,2,0,LOSS,stop_hit,1,-1.0,69.02781795337151,352,1.789667464644836,1,353.0,0
base,DVN,352,352,1,0,LOSS,stop_hit,1,-1.0,20.583387864445285,352,0.8948569701346347,1,353.0,0
base,DVN,1434,1434,1,0,BE,no_breakout_within_fw,0,0.0,35.47020953120588,1434,0.9846607460739862,0,,0
base,GLNG,352,352,1,0,WIN,exit_fired,1,1.0919100030150322,10.868237114261884,352,0.5543157257162548,1,353.0,0
base,PTEN,352,352,1,0,LOSS,stop_hit,1,-1.0,7.247647172081828,352,0.4706274577330997,1,353.0,0
base,ESRT,353,353,1,0,BE,breakout_too_far,0,0.0,10.93006435224386,353,0.26439450692215416,0,,0
base,GUSH,353,353,1,0,BE,breakout_too_far,0,0.0,19.026259543568468,353,1.2549801768732007,0,,0
base,VNO,353,354,2,0,BE,breakout_too_far,0,0.0,40.48075920050761,354,1.011258263410524,0,,0
base,FMX,357,357,1,0,WIN,exit_fired,2,0.9682591663915754,70.84787124339896,357,1.2754113768974438,1,358.0,0
base,CRVL,366,366,1,0,BE,breakout_too_far,0,0.0,41.083299597635076,366,0.972856095746824,0,,0
base,PD,367,367,1,0,LOSS,stop_hit,1,-1.0,42.8,367,2.0996428571428574,1,368.0,0
base,ALGN,370,370,1,0,LOSS,stop_hit,1,-1.0,611.81,370,15.463571428571413,1,372.0,0
base,ENS,371,371,1,0,WIN,exit_fired,1,0.6003040686453455,92.30370767624021,371,2.00863593425379,1,372.0,0
base,SCI,374,374,1,0,LOSS,stop_hit,1,-1.0,49.98663725748729,374,0.9110472243974169,1,377.0,0
base,BJ,375,375,1,0,LOSS,stop_hit,1,-1.0,47.57,375,0.8933214285714283,1,376.0,0
base,EYE,384,384,1,0,BE,no_breakout_within_fw,0,0.0,51.25,384,1.1203714285714288,0,,0
base,EYE,386,386,1,0,LOSS,stop_hit,1,-1.0,51.3,386,1.1589428571428573,1,390.0,0
base,MYRG,384,385,2,0,LOSS,stop_hit,2,-1.0,91.98,385,2.672857142857141,1,389.0,1
base,WFC,392,392,1,0,WIN,exit_fired,1,0.32445070274200766,40.577793787844804,392,1.1814004682862094,1,396.0,0
base,WFC,395,395,1,0,LOSS,stop_hit,1,-1.0,41.05025945945946,395,1.155288365563264,1,396.0,0
base,CNR,395,395,1,0,BE,breakout_too_far,0,0.0,18.782721936459915,395,1.068817396752147,0,,1
base,HRB,395,395,1,0,WIN,exit_fired,1,0.7643355126774315,21.155834264585046,395,0.4252919431628427,0,400.0,0
base,HRB,998,998,1,0,WIN,exit_fired,2,1.4434498711989443,44.262045008460234,998,0.9493609850140012,1,1001.0,0
base,HRB,1000,1000,1,0,WIN,exit_fired,2,1.55882095950778,44.14082224334601,1000,0.9568627798826722,1,1001.0,0
base,TTEC,398,398,1,0,LOSS,stop_hit,1,-1.0,99.13237395048439,398,2.3712224767962096,0,401.0,0
base,SIGI,399,399,1,0,LOSS,stop_hit,1,-1.0,76.72445875139354,399,1.6932828029650773,1,402.0,0
base,BURL,400,401,2,0,BE,breakout_too_far,0,0.0,340.0,401,7.855714285714283,0,,0
base,BURL,403,403,1,0,BE,breakout_too_far,0,0.0,338.5,403,7.1649999999999965,0,,0
base,BURL,1465,1465,1,0,BE,no_breakout_within_fw,0,0.0,282.82,1465,8.534464285714288,0,,0
base,IBP,400,400,1,0,LOSS,stop_hit,1,-1.0,111.8157257142857,400,3.4020629588616242,0,401.0,0
base,FBP,401,401,1,0,BE,breakout_too_far,0,0.0,10.511654176804543,401,0.34509039860895296,0,,0
base,CALF,402,402,1,0,WIN,exit_fired,1,1.246099267468374,40.659160531744206,402,0.7973196792534131,0,404.0,0
base,CBOE,404,404,1,0,LOSS,stop_hit,5,-1.0,114.623,404,2.6916225640606988,1,405.0,0
base,DAC,409,409,1,0,LOSS,stop_hit,1,-1.0,62.609023066485754,409,3.0610087727474555,1,410.0,0
base,DAC,514,514,1,0,BE,breakout_too_far,0,0.0,62.37309115462526,514,2.301462249542381,0,,1
base,AAT,410,410,1,0,LOSS,stop_hit,1,-1.0,29.231082779697047,410,0.6067071039251949,1,413.0,0
base,PAGS,411,413,3,0,LOSS,stop_hit,1,-1.0,55.14129468641115,413,1.7820511501630751,1,414.0,0
base,PAGS,1042,1042,1,0,BE,no_forward_window_after_earnings,0,0.0,12.602373784194528,1042,0.34408291496739146,1,1043.0,0
base,STC,411,411,1,0,WIN,exit_fired,6,2.796665534051068,51.264396170285515,411,1.0270816423134117,1,413.0,0
base,APG,416,417,2,0,BE,no_breakout_within_fw,0,0.0,15.72670034261242,417,0.4942858090643655,0,,0
base,CELH,416,416,1,0,WIN,exit_fired,20,3.4866898954703798,25.233300000000003,416,1.4350000000000003,1,418.0,1
base,MEDP,416,416,1,0,LOSS,stop_hit,1,-1.0,180.48,416,4.177528571428569,1,417.0,0
base,GEF,417,418,2,0,BE,no_forward_window_after_earnings,0,0.0,54.25991000639386,418,1.0648083689405585,1,419.0,0
base,KRNT,418,419,2,0,LOSS,stop_hit,1,-1.0,133.05,419,3.6319571428571433,1,421.0,1
base,PAG,425,425,1,0,WIN,exit_fired,29,9.756178783316312,80.89394384219936,425,1.905085645784238,1,429.0,1
base,PAG,427,428,2,1,WIN,exit_fired,29,9.829485378058168,81.50484159252669,428,1.8287283327771118,1,429.0,1
base,HCI,434,434,1,0,WIN,exit_fired,1,1.147726646267494,101.34542053856687,434,2.823650972966803,1,436.0,1
base,DFIN,440,440,1,0,WIN,exit_fired,4,0.9219654686766436,35.7,440,1.0954857142857162,1,444.0,0
base,AOSL,456,456,1,0,LOSS,stop_hit,1,-1.0,32.7892,456,1.028921428571429,1,457.0,1
base,SKY,463,463,1,1,BE,breakout_too_far,0,0.0,67.13,463,2.1457142857142855,0,,1
base,BPOP,464,465,2,0,WIN,exit_fired,1,0.2750602752007556,73.28486038961039,465,1.8477390456279619,1,469.0,0
base,MASI,464,465,2,0,LOSS,stop_hit,1,-1.0,296.32,465,6.874342857142859,0,470.0,0
base,TOL,464,464,1,0,LOSS,stop_hit,2,-1.0,59.24875168428005,464,1.5060878908080733,1,467.0,0
base,PNR,468,468,1,0,WIN,exit_fired,1,0.5426513119887428,71.11021283357918,468,1.7248408798470436,1,471.0,0
base,SIMO,484,484,1,1,BE,breakout_too_far,0,0.0,66.17162601941749,484,2.0851410164012907,0,,0
base,NSA,490,490,1,0,LOSS,stop_hit,1,-1.0,49.42777723538705,490,1.1343277299685073,1,491.0,0
base,MPC,500,500,1,0,LOSS,stop_hit,1,-1.0,58.22158434769039,500,1.4667077214775734,1,501.0,0
base,AAP,504,505,2,0,BE,no_breakout_within_fw,0,0.0,218.52159641861647,505,4.2590400795853345,0,,0
base,WFRD,508,508,1,0,WIN,exit_fired,1,1.1076147280691948,28.316518513274335,508,1.6462235834514432,1,511.0,0
base,VAL,188,188,1,0,WIN,exit_fired,1,1.0275319567354984,40.8,188,2.034,1,189.0,0
base,MUR,525,525,1,0,LOSS,stop_hit,2,-1.0,28.544382481751825,525,1.5489561871083244,0,527.0,1
base,MUR,540,540,1,0,WIN,exit_fired,31,5.001949058126632,29.175092885496184,540,1.2994548802818424,1,543.0,1
base,RRC,535,535,1,0,LOSS,stop_hit,1,-1.0,19.579915802469134,535,1.0470336334031864,1,537.0,1
base,RRC,537,537,1,0,BE,breakout_too_far,0,0.0,20.481869245837416,537,1.0595758908155108,0,,1
base,EXE,257,257,1,0,WIN,exit_fired,33,9.852860831859976,56.21350842721947,257,1.9345743229362422,1,262.0,0
base,EXE,431,431,1,0,BE,no_forward_window_after_earnings,0,0.0,87.23785694331985,431,3.5168522310731283,1,434.0,0
base,EQT,541,541,1,0,WIN,earnings_flat_favorable,41,17.997119043071816,21.05655533063428,541,0.8684692606610633,1,542.0,1
base,CTRA,543,543,1,0,WIN,exit_fired,5,2.856398947951565,19.2767262323189,543,0.8016995557722532,1,544.0,1
base,COST,551,551,1,0,LOSS,stop_hit,1,-1.0,509.5417365745607,551,13.873968893881552,1,554.0,0
base,MCK,551,551,1,0,WIN,exit_fired,25,6.235666452397931,275.8397714408111,551,6.813983538655991,1,553.0,0
base,CNC,552,552,1,0,WIN,exit_fired,1,0.7436689314391589,85.15,552,2.3128571428571445,1,554.0,0
base,SMCI,555,556,2,0,BE,no_breakout_within_fw,0,0.0,4.304,556,0.14400714285714283,0,,0
