setup,direction,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,rightmost_date,rightmost_close,adr14,bar_f1_max,bar_f2_min,had_earnings,race_bars,max_fav_adr,max_adv_adr,bars_to_fav,bars_to_adv,rule_pass,t1,t2
dtss,short,OXY-WT,548,548,1,0,2022-10-26,50.61,2.6135857142857146,,66.6875,0,60,4.87452924553569,1.354461030549163,47,9,0,56.875,76.69375000000002
dtss,short,WES,710,711,2,0,2022-10-27,20.9551,0.6491078609119949,,76.25,1,3,0.29800818875551166,1.1574567508129983,1,3,0,56.875,76.69375000000002
dtss,short,WES,967,967,1,0,2023-11-03,23.4195,0.4609286362980577,,84.5625,0,60,3.378929135461303,2.6184018290234183,27,19,0,56.875,76.69375000000002
dtss,short,WES,983,984,2,0,2023-11-29,23.6234,0.40518763291785626,,84.5625,1,55,4.346986569832036,7.873540280594802,10,55,0,56.875,76.69375000000002
dtss,short,WES,1291,1291,1,0,2025-02-21,37.4614,0.790486750171893,88.3125,76.8125,1,2,1.7846177234445708,0.02305315031856344,2,1,0,56.875,76.69375000000002
dtss,short,CTVA,712,712,1,0,2022-10-28,63.5504,1.6781429756581514,,79.125,1,4,0.6481966569267213,1.382386034735611,1,3,0,56.875,76.69375000000002
dtss,short,KDP,712,712,1,0,2022-10-28,35.8689,0.735258330239855,,58.21875,0,60,6.362292448306877,-0.49336807444725134,56,1,0,56.875,76.69375000000002
dtss,short,NWBI,715,716,2,0,2022-11-03,11.8379,0.2943628241693514,,85.1875,1,52,2.882248908535022,1.921662457810173,51,15,0,56.875,76.69375000000002
dtss,short,NWBI,718,718,1,0,2022-11-07,12.0238,0.29538008867327925,,85.1875,1,50,3.5016812856992257,1.285685808704864,49,13,0,56.875,76.69375000000002
dtss,short,TEN,715,716,2,0,2022-11-03,15.4097,0.6670700661902165,,81.1875,1,12,2.8171292723739647,1.6413214468238722,5,12,0,56.875,76.69375000000002
dtss,short,ARLP,718,718,1,0,2022-11-07,16.6482,0.639918910165291,,61.9375,1,55,5.3662502950648285,-0.150459731268715,40,1,0,56.875,76.69375000000002
dtss,short,ACET,719,719,1,0,2022-11-08,308.48,18.489142857142856,,45.8125,0,60,10.263320558783535,2.241315366547163,42,3,0,56.875,76.69375000000002
dtss,short,SLGN,719,719,1,0,2022-11-08,46.7943,1.1317066609539528,,88.3125,1,50,0.7183608718287902,4.391933453064964,1,17,0,56.875,76.69375000000002
dtss,short,ARRY,522,522,1,0,2022-11-10,20.35,1.3153571428571431,,73.0,0,60,3.0371979364648385,3.2234591365734437,38,45,0,56.875,76.69375000000002
dtss,short,ARRY,626,626,1,0,2023-04-13,21.79,1.1092714285714282,,68.625,1,17,3.862895851846129,0.6130149776558615,15,2,0,56.875,76.69375000000002
dtss,short,ENPH,723,723,1,0,2022-11-14,297.94,19.897142857142853,,81.75,1,56,4.837880528431936,2.1098506605399208,48,14,0,56.875,76.69375000000002
dtss,short,NAT,724,724,1,0,2022-11-15,2.3550000190734863,0.1292843222618103,,72.75,1,8,0.9889596104621887,2.2897210121154785,8,5,0,56.875,76.69375000000002
dtss,short,PJT,725,725,1,0,2022-11-16,75.5383,2.207822899685304,,74.0,1,54,2.139951219471913,1.5992804335220023,22,18,0,56.875,76.69375000000002
dtss,short,HUBB,728,728,1,0,2022-11-21,241.7224,6.035950216840486,,84.8125,1,46,4.951915770602086,1.6879786081312569,29,15,0,56.875,76.69375000000002
dtss,short,BTU,732,733,2,0,2022-11-29,30.6688,1.6369116710838205,,64.3125,1,51,4.566729914922669,0.5451847536591059,24,1,0,56.875,76.69375000000002
dtss,short,BTU,735,735,1,0,2022-12-01,30.0258,1.5408831265678669,,64.3125,1,49,4.434037454639889,0.5854063087810807,22,1,0,56.875,76.69375000000002
dtss,short,BTU,1549,1549,1,0,2026-03-04,35.69,1.8820324416415315,70.3125,50.8125,1,26,4.309171202663414,2.895752421380436,26,11,1,56.875,76.69375000000002
dtss,short,CNR,734,734,1,0,2022-11-30,73.7358,3.319844019327499,,75.8125,1,45,6.529842321350565,0.29995856128114023,42,1,0,56.875,76.69375000000002
dtss,short,SBS,734,734,1,0,2022-11-30,10.412199974060059,0.3155238926410675,,85.5,0,60,5.457006931304932,0.8572444915771484,23,2,0,56.875,76.69375000000002
dtss,short,ALNY,736,736,1,0,2022-12-02,234.4,9.342142857142855,,88.875,1,54,3.938068659683462,0.9173484211331137,54,13,0,56.875,76.69375000000002
dtss,short,ARHS,271,271,1,0,2022-12-02,9.4488,0.39238301682619897,,93.3125,0,60,3.004314511053736,11.758520179385894,15,51,0,56.875,76.69375000000002
dtss,short,CLH,736,736,1,0,2022-12-02,124.02,3.4835714285714303,,87.375,1,58,4.208324789829811,3.6514250563871253,11,54,0,56.875,76.69375000000002
dtss,short,VRTX,740,740,1,0,2022-12-08,321.32,6.434285714285713,,81.375,1,39,6.078374777975136,0.6014653641207823,20,35,0,56.875,76.69375000000002
dtss,short,VRTX,892,892,1,0,2023-07-20,361.82,5.975707142857142,,85.375,1,7,2.200576381277048,0.866826281169359,5,1,0,56.875,76.69375000000002
dtss,short,VRTX,1222,1222,1,1,2024-11-08,516.74,11.682814285714288,56.21875,49.3125,1,60,11.88840262314486,0.13780926073341052,28,1,0,56.875,76.69375000000002
dtss,short,FBT,761,761,1,0,2023-01-10,158.5631,2.9782210162438116,,83.3125,0,60,4.465349982145284,2.1176477643950564,41,17,0,56.875,76.69375000000002
dtss,short,SNDX,763,763,1,0,2023-01-12,26.91,1.1985642857142857,,81.3125,1,30,2.5363679163761397,2.461278076746583,29,14,0,56.875,76.69375000000002
dtss,short,ESE,764,764,1,0,2023-01-13,93.5651,1.9453182379405354,,81.4375,1,16,1.4026308827064884,3.651949928318784,3,16,0,56.875,76.69375000000002
dtss,short,ESE,868,868,1,0,2023-06-14,97.8062,2.3734079788493796,,67.125,1,36,0.880971312221445,3.263618425618227,16,10,0,56.875,76.69375000000002
dtss,short,ESE,941,941,1,0,2023-09-28,107.343,1.9585447360346901,,68.8125,1,34,6.77293149112717,0.2807208635118842,21,8,0,56.875,76.69375000000002
dtss,short,ESE,950,950,1,0,2023-10-11,107.1667,2.4387926581408896,,64.75,1,25,5.366913532308397,-0.19574311300384983,12,1,0,56.875,76.69375000000002
dtss,short,SPXC,764,764,1,0,2023-01-13,73.0,1.587142857142857,,77.0625,0,60,4.819981998199824,3.339333933393338,42,14,0,56.875,76.69375000000002
dtss,short,SPXC,768,768,1,0,2023-01-20,70.76,1.7092857142857127,,77.0625,0,60,3.165064772252412,4.411199331383201,38,10,0,56.875,76.69375000000002
dtss,short,SPXC,1187,1187,1,0,2024-09-20,162.57,5.286428571428571,82.25,78.125,0,60,3.9251452506418056,4.021618700175656,30,46,0,56.875,76.69375000000002
dtss,short,SPXC,1232,1232,1,0,2024-11-22,176.01,5.58357142857143,78.625,54.84375,0,60,7.647435077395416,1.4005372905206637,60,1,1,56.875,76.69375000000002
dtss,short,BLMN,765,765,1,0,2023-01-17,20.5249,0.6541204283678612,,71.75,1,21,2.095709883503645,2.4793947398038254,6,12,0,56.875,76.69375000000002
dtss,short,BLMN,769,769,1,0,2023-01-23,20.8969,0.6760527835763881,,71.75,1,17,2.5779742189838024,1.8487058698017786,2,8,0,56.875,76.69375000000002
dtss,short,BLMN,868,869,2,0,2023-06-15,23.336,0.7022586647298069,,71.8125,1,30,1.2810807790116585,2.7753145526557255,13,23,0,56.875,76.69375000000002
dtss,short,BLMN,871,871,1,0,2023-06-20,23.4683,0.6864973632633884,,71.8125,1,28,1.5032105474873043,2.646315614844105,11,21,0,56.875,76.69375000000002
dtss,short,BLMN,922,923,2,0,2023-09-01,25.1205,0.771519712469521,,70.375,1,43,6.438149794464385,-0.034670833309573254,25,1,0,56.875,76.69375000000002
dtss,short,AMR,766,767,2,0,2023-01-19,167.0259,7.412035673198408,,75.125,1,23,2.088891138969124,1.1180614946713097,14,20,0,56.875,76.69375000000002
dtss,short,AMR,794,794,1,0,2023-02-28,166.0557,7.147017117615968,,76.1875,1,47,4.330648270298155,2.17743976249237,46,6,0,56.875,76.69375000000002
dtss,short,AMR,797,798,2,0,2023-03-06,179.3014,7.5440403038916,,59.1875,1,43,5.858520837355001,0.3070634781624438,42,2,0,56.875,76.69375000000002
dtss,short,IBKR,766,766,1,0,2023-01-18,20.1602,0.5437634500974546,,83.0,0,60,3.1701531110001286,4.242092161536911,39,32,0,56.875,76.69375000000002
dtss,short,PI,766,766,1,0,2023-01-18,133.44,5.922928571428571,,84.125,1,14,2.4379831405795875,1.576922613089568,14,11,0,56.875,76.69375000000002
dtss,short,MPC,770,770,1,0,2023-01-24,121.3667,3.505967733259496,,79.9375,1,4,0.510463168707392,1.661602383838341,1,3,0,56.875,76.69375000000002
dtss,short,MPC,815,818,4,1,2023-04-03,127.1693,3.8724172423597603,,77.0,1,19,3.8471286970413607,-0.2832567812708647,18,1,0,56.875,76.69375000000002
dtss,short,PTC,770,770,1,0,2023-01-24,133.62,3.359885714285716,,70.8125,1,5,0.9791999727881872,1.8720874859689072,1,2,0,56.875,76.69375000000002
dtss,short,PTC,773,773,1,0,2023-01-27,135.09,3.4839285714285717,,70.8125,1,2,0.6974884674525903,-0.054536135315222306,1,2,0,56.875,76.69375000000002
dtss,short,PTC,954,955,2,0,2023-10-18,145.14,2.518571428571428,,77.625,1,9,4.180068065796933,0.15484968803176996,6,1,0,56.875,76.69375000000002
dtss,short,VSH,776,776,1,0,2023-02-01,21.9317,0.46015387275029135,,73.0625,1,4,-0.12182390786652314,2.0410283003435774,1,2,0,56.875,76.69375000000002
dtss,short,IT,777,777,1,0,2023-02-02,348.54,7.46642857142857,,71.625,1,2,1.3379890940399901,-0.2276858318186228,2,1,0,56.875,76.69375000000002
dtss,short,MEI,777,777,1,0,2023-02-02,44.9591,0.9462159372538004,,74.75,1,23,3.3057930934114252,0.8759141267587994,22,1,0,56.875,76.69375000000002
dtss,short,MNRO,777,777,1,0,2023-02-02,46.569,1.694918649267318,,64.3125,0,60,3.894586167648945,0.8807077211769115,18,11,0,56.875,76.69375000000002
dtss,short,RRR,777,777,1,0,2023-02-02,41.0824,1.0207769070850787,,80.8125,1,2,0.8790789440760861,1.2141765507156497,1,1,0,56.875,76.69375000000002
dtss,short,RRR,836,836,1,0,2023-04-28,43.6191,1.1607068397285742,,79.625,1,3,1.1473887526903284,0.7777370495124415,3,1,0,56.875,76.69375000000002
dtss,short,RRR,838,838,1,0,2023-05-02,43.2615,1.1868831906112949,,77.125,1,1,0.82079010030764,0.263665327628442,1,1,0,56.875,76.69375000000002
dtss,short,RRR,863,864,2,0,2023-06-08,44.1733,1.098138874237114,,69.3125,1,37,4.255220200965365,1.786191700369099,10,32,0,56.875,76.69375000000002
dtss,short,TXRH,777,777,1,0,2023-02-02,98.7184,1.9575722098706447,,88.125,1,9,1.8956814541102216,0.551329331578849,6,8,0,56.875,76.69375000000002
dtss,short,WING,777,777,1,0,2023-02-02,163.5049,6.135612863060672,,82.625,1,12,1.8651849801666691,2.475123703584847,6,10,0,56.875,76.69375000000002
dtss,short,WING,785,786,2,0,2023-02-15,172.2237,6.380772595327544,,82.625,1,3,1.457717487944935,1.0136077938457762,3,1,0,56.875,76.69375000000002
dtss,short,WING,1188,1188,1,1,2024-09-23,425.1747,11.782493109788371,85.9375,51.34375,1,26,5.857452780064171,0.5009034826835604,23,1,1,56.875,76.69375000000002
dtss,short,DNOW,780,781,2,0,2023-02-08,14.12,0.4452214285714282,,66.5,1,5,1.0107330220917352,1.662094302995301,5,3,0,56.875,76.69375000000002
dtss,short,FLNC,322,322,1,0,2023-02-09,24.26,2.141857142857142,,65.625,0,60,4.4634162609217665,-0.21476689121590123,25,4,0,56.875,76.69375000000002
dtss,short,FLNC,365,366,2,0,2023-04-14,21.35,1.4506428571428576,,61.1875,1,17,3.8121030085183905,0.09650893692451414,14,2,0,56.875,76.69375000000002
dtss,short,FLNC,426,427,2,0,2023-07-13,28.63,1.5073571428571422,,79.625,1,19,1.6784343458276065,1.7845803914135447,18,4,0,56.875,76.69375000000002
dtss,short,FLNC,429,430,2,0,2023-07-18,31.13,1.608071428571428,,79.625,1,16,3.1279705059299068,0.11815395549238303,15,1,0,56.875,76.69375000000002
dtss,short,FLNC,432,432,1,0,2023-07-20,29.73,1.598071428571428,,79.625,1,14,2.271487954230546,0.24404416037187726,13,1,0,56.875,76.69375000000002
dtss,short,IMCR,508,508,1,0,2023-02-13,65.71,2.736499999999999,,54.75,1,10,4.32669468298922,0.5766490042024497,10,1,0,56.875,76.69375000000002
dtss,short,IEZ,785,787,3,0,2023-02-16,21.5811,0.6130664203846153,,79.1875,0,60,8.091710357642981,0.7457058022129187,25,10,0,56.875,76.69375000000002
dtss,short,TT,785,785,1,0,2023-02-14,178.8085,3.862976906534663,,88.125,1,53,4.174954707762138,2.8259033457630744,35,13,0,56.875,76.69375000000002
dtss,short,TT,799,799,1,0,2023-03-07,184.552,3.645653886018581,,84.875,1,39,5.999267704976485,0.7187308736541036,21,2,0,56.875,76.69375000000002
dtss,short,CMI,796,796,1,0,2023-03-02,236.1531,5.113647289653268,,63.9375,1,41,6.494235329369652,1.650948647764487,24,3,0,56.875,76.69375000000002
dtss,short,TR,808,808,1,0,2023-03-20,39.95750045776367,0.8916593194007874,,77.375,0,60,8.133184432983398,0.9046725630760193,54,13,0,56.875,76.69375000000002
dtss,short,TR,823,824,2,0,2023-04-12,40.267799377441406,0.7732189893722534,,59.625,0,60,14.012612342834473,0.0459706112742424,60,1,0,56.875,76.69375000000002
dtss,short,AI,578,579,2,0,2023-03-30,27.63,1.7619999999999993,,63.6875,1,41,6.152099886492624,9.30192962542566,23,41,0,56.875,76.69375000000002
dtss,short,AI,581,581,1,0,2023-04-03,33.87,2.0852142857142852,,63.6875,1,39,8.191004692905835,4.867605247833389,21,39,0,56.875,76.69375000000002
dtss,short,AI,619,619,1,0,2023-05-26,32.94,2.5267142857142852,,62.40625,1,1,-0.8944422457171957,4.385141629445358,1,1,0,56.875,76.69375000000002
dtss,short,LIN,815,815,1,0,2023-03-29,336.4039,6.427721090760323,,96.25,1,19,0.19602845450934073,2.980996025210936,1,18,0,56.875,76.69375000000002
dtss,short,PARR,815,815,1,0,2023-03-29,29.21,1.2757142857142854,,79.0625,1,23,5.440089585666296,1.0033594624860007,23,3,0,56.875,76.69375000000002
dtss,short,GFS,356,357,2,1,2023-03-31,72.18,2.28279285714286,,72.8125,1,25,6.492047648400607,0.08323138010769905,18,1,0,56.875,76.69375000000002
dtss,short,BXSL,357,357,1,0,2023-03-31,18.1211,0.4156871696875548,,83.8125,1,26,1.9411087142294827,2.1331999984466847,3,20,0,56.875,76.69375000000002
dtss,short,DCI,817,818,2,0,2023-04-03,62.3434,1.2240225062003032,,88.75,1,39,3.6603824762719492,0.31996315628681204,4,21,0,56.875,76.69375000000002
dtss,short,LUCK,465,465,1,0,2023-03-31,16.1197,0.5125292831618129,,77.25,1,31,8.368500086234986,-0.07422391810602387,28,1,0,56.875,76.69375000000002
dtss,short,BA,818,818,1,0,2023-04-03,215.39,5.515000000000009,,85.625,1,15,3.1260199456028928,-0.16137805983680598,8,5,0,56.875,76.69375000000002
dtss,short,DSGX,819,819,1,0,2023-04-04,80.96,1.2735714285714275,,85.3125,1,38,5.71620863712843,0.8323051037577143,21,8,0,56.875,76.69375000000002
dtss,short,BWXT,820,820,1,0,2023-04-05,60.7282,1.0410752041540658,,76.6875,1,21,0.4110009901798755,3.0263537239346188,1,19,0,56.875,76.69375000000002
dtss,short,NSP,822,822,1,0,2023-04-10,108.6288,2.1259690106101976,,56.78125,1,11,1.0496561262573467,3.940292380823088,10,9,0,56.875,76.69375000000002
dtss,short,NSP,864,866,3,1,2023-06-12,113.7365,2.416334960324288,,36.78125,1,33,5.2629704491198535,0.3859853916974039,21,1,0,56.875,76.69375000000002
dtss,short,ADUS,826,826,1,0,2023-04-14,111.17,3.3507142857142846,,39.34375,1,10,10.057557024088684,1.1340865487102958,10,9,0,56.875,76.69375000000002
dtss,short,LOPE,826,826,1,0,2023-04-14,119.8,1.9996428571428564,,65.5625,1,11,3.0230398285408127,0.5651009108769474,9,11,0,56.875,76.69375000000002
dtss,short,LOPE,1148,1148,1,0,2024-07-26,153.8,3.1670785714285694,60.09375,73.5,1,6,3.2807206280686896,1.1777415418896615,6,4,1,56.875,76.69375000000002
dtss,short,LOPE,1151,1151,1,1,2024-07-31,155.95,3.3260071428571427,60.09375,73.5,1,3,3.770376749470086,0.4750440790222548,3,1,1,56.875,76.69375000000002
dtss,short,HIMS,806,807,2,0,2023-04-19,11.19,0.4853571428571427,,74.875,1,12,0.7827225901398074,2.3075791022810916,1,8,0,56.875,76.69375000000002
dtss,short,HIMS,809,809,1,0,2023-04-21,11.68,0.5014214285714286,,74.875,1,10,1.2963147623185522,1.256428154247213,3,6,0,56.875,76.69375000000002
dtss,short,HIMS,1127,1127,1,0,2024-07-29,21.71,1.6126214285714284,81.5625,59.71875,1,4,2.7656832043655637,0.35780251321052126,4,1,1,56.875,76.69375000000002
dtss,short,HIMS,1427,1427,1,0,2025-10-08,58.17,3.330857142857142,93.1875,45.625,1,17,4.239149082175333,2.140289929662037,16,5,1,56.875,76.69375000000002
dtss,short,MLCO,828,829,2,0,2023-04-19,13.52,0.4720999999999999,,79.25,1,14,2.6689260749841135,1.9805126032620222,14,1,0,56.875,76.69375000000002
dtss,short,ROIV,593,594,2,0,2023-04-20,8.8,0.41099999999999987,,74.9375,1,46,1.8004866180048673,4.9391727493917275,9,43,0,56.875,76.69375000000002
dtss,short,ROIV,597,597,1,0,2023-04-25,8.74,0.41392857142857126,,74.9375,1,43,1.6427955133735979,5.0491803278688545,6,40,0,56.875,76.69375000000002
dtss,short,IRDM,831,831,1,0,2023-04-21,63.3291,1.4937133940599867,,74.25,0,60,5.351594740669217,0.6807808215634428,24,1,0,56.875,76.69375000000002
dtss,short,GOLF,840,841,2,0,2023-05-05,51.0422,1.334306080643971,,61.125,1,60,6.91798141312481,5.116982726694582,14,59,0,56.875,76.69375000000002
dtss,short,GOLF,843,843,1,0,2023-05-09,49.4127,1.3887374604829001,,61.125,1,58,5.473464122348417,6.089791200590201,12,57,0,56.875,76.69375000000002
dtss,short,AOS,841,841,1,0,2023-05-05,66.6569,1.3953137855762492,,81.5625,1,55,4.412001148440918,4.452774994723131,17,51,0,56.875,76.69375000000002
dtss,short,AOS,876,879,4,0,2023-06-30,68.93,1.0824008492734691,,78.625,1,17,2.563768706197745,3.6399808230480795,3,13,0,56.875,76.69375000000002
dtss,short,NEO,845,846,2,0,2023-05-12,19.35,1.0020642857142856,,67.125,1,58,4.246234558661051,0.528908182394911,36,1,0,56.875,76.69375000000002
dtss,short,CP,849,849,1,0,2023-05-17,80.5394,1.4235429960307735,,64.25,1,47,4.861157026886394,1.5815217390806817,17,47,0,56.875,76.69375000000002
dtss,short,GLBE,507,507,1,0,2023-05-17,32.32,1.4189285714285707,,85.125,1,2,0.014095142209919151,2.6005537377296752,1,2,0,56.875,76.69375000000002
dtss,short,PACB,849,849,1,0,2023-05-17,12.75,0.7507142857142857,,79.75,1,51,1.4919124643196946,2.3977164605137973,5,41,0,56.875,76.69375000000002
dtss,short,PACB,889,889,1,0,2023-07-17,13.93,0.612142857142857,,71.6875,1,11,2.1563593932322065,1.012835472578765,5,1,0,56.875,76.69375000000002
dtss,short,PACB,1521,1521,1,1,2026-01-22,2.67,0.20125,49.34375,51.78125,1,14,4.919254658385093,0.29813664596273315,10,1,0,56.875,76.69375000000002
dtss,short,AVAV,850,850,1,0,2023-05-18,109.26,2.3008000000000015,,61.25,1,25,9.135952712100137,1.3603963838664783,5,3,0,56.875,76.69375000000002
dtss,short,AVAV,852,852,1,1,2023-05-22,109.24,2.528657142857143,,61.25,1,23,8.304803227009254,1.2457204840513902,3,1,0,56.875,76.69375000000002
dtss,short,NOVT,860,860,1,0,2023-06-02,169.77,4.560721428571426,,85.1875,1,44,1.6137797748163314,3.9105655276969,1,19,0,56.875,76.69375000000002
dtss,short,NOVT,1206,1206,1,0,2024-10-17,177.09,4.228214285714289,59.9375,62.25,1,12,1.806909367345217,0.47301292338879936,10,9,1,56.875,76.69375000000002
dtss,short,TNET,864,864,1,0,2023-06-08,94.0901,2.22573801839722,,77.25,1,31,2.940740824537481,6.311505205582812,20,1,0,56.875,76.69375000000002
dtss,short,TX,865,865,1,0,2023-06-09,34.6903,0.721422748408244,,78.5,1,34,3.9967974089169673,3.667532223385534,17,30,0,56.875,76.69375000000002
dtss,short,SOUN,290,290,1,0,2023-06-26,4.05,0.4054214285714286,,57.3125,1,29,5.179795274758187,2.614563329163658,29,3,0,56.875,76.69375000000002
dtss,short,SOUN,292,292,1,1,2023-06-28,4.71,0.46577857142857143,,57.3125,1,27,5.925562422365011,0.8587771626615965,27,1,0,56.875,76.69375000000002
dtss,short,ATI,877,877,1,0,2023-06-28,41.59,1.2714285714285711,,74.6875,1,23,0.1651685393258434,4.978651685393258,1,23,0,56.875,76.69375000000002
dtss,short,CRS,879,879,1,0,2023-06-30,55.0434,1.6902045565530959,,83.4375,1,17,2.431014978330495,1.334444039617385,3,8,0,56.875,76.69375000000002
dtss,short,CRS,974,974,1,0,2023-11-14,69.2472,2.228412194254127,,82.4375,1,47,3.185447178946699,1.7367192389850674,42,8,0,56.875,76.69375000000002
dtss,short,CRS,977,977,1,0,2023-11-17,67.5096,1.9251785865594933,,82.4375,1,44,2.784619242673862,2.9128343569266986,39,5,0,56.875,76.69375000000002
dtss,short,CRS,982,982,1,0,2023-11-27,72.367,2.0083915560467127,,82.4375,1,39,5.087797400338983,0.3293408701064292,34,5,0,56.875,76.69375000000002
dtss,short,CRS,1001,1001,1,0,2023-12-22,70.5603,2.7149953636167594,,74.375,1,20,3.0981965753752863,0.3454583499675494,15,2,0,56.875,76.69375000000002
dtss,short,CRS,1004,1005,2,0,2023-12-29,69.8988,1.9844149076704904,,74.375,1,16,3.9054782887189,0.0994872834707074,11,1,0,56.875,76.69375000000002
dtss,short,Z,887,887,1,0,2023-07-13,54.17,1.9672714285714292,,85.1875,1,13,1.0801763138211733,0.8031428592176244,10,13,0,56.875,76.69375000000002
dtss,short,Z,890,890,1,0,2023-07-18,54.44,1.812371428571429,,85.1875,1,10,1.3214730503050438,0.7228098939038051,7,10,0,56.875,76.69375000000002
dtss,short,ZG,887,887,1,0,2023-07-13,53.3,1.9066928571428576,,85.4375,1,13,1.1223622053143625,0.6765641331100628,10,13,0,56.875,76.69375000000002
dtss,short,WK,889,890,2,0,2023-07-18,107.02,2.5901785714285728,,89.8125,1,11,2.6368838331609767,0.6775594622543984,11,7,0,56.875,76.69375000000002
dtss,short,RRGB,890,890,1,0,2023-07-18,15.07,0.6163928571428571,,60.78125,1,21,5.953995017092532,1.1184425517121488,21,3,0,56.875,76.69375000000002
dtss,short,AIV,891,891,1,0,2023-07-19,4.39,0.08877442994904751,,64.625,0,60,16.596725224735877,0.9605530703130415,60,4,0,56.875,76.69375000000002
dtss,short,AIV,893,893,1,0,2023-07-21,4.4552,0.08340493328341202,,64.625,0,60,18.446928260452214,0.2406638368097563,58,2,0,56.875,76.69375000000002
dtss,short,AIV,896,896,1,0,2023-07-26,4.4051,0.07123430718075907,,64.625,0,60,20.895336527522947,0.42226251163588535,55,1,0,56.875,76.69375000000002
dtss,short,DUOL,496,496,1,0,2023-07-19,160.44,6.8589285714285735,,78.75,1,13,3.6682114032803943,-0.10497266336891414,13,1,0,56.875,76.69375000000002
dtss,short,DUOL,504,504,1,0,2023-07-31,155.19,7.091571428571429,,78.75,1,5,2.8075582683668734,-0.20869845490622524,5,1,0,56.875,76.69375000000002
dtss,short,SNOW,713,713,1,0,2023-07-19,185.45,6.578007142857138,,65.8125,1,24,6.54452010541621,-0.22804779128719688,22,1,0,56.875,76.69375000000002
dtss,short,HAE,894,894,1,0,2023-07-24,91.61,2.1313214285714284,,77.0,1,10,1.4122693835145894,1.3653501348928383,10,4,0,56.875,76.69375000000002
dtss,short,HAE,896,896,1,0,2023-07-26,93.26,2.1027500000000012,,77.0,1,8,2.2161455237189434,0.5992153132802236,8,2,0,56.875,76.69375000000002
dtss,short,UPBD,896,896,1,0,2023-07-26,29.6874,0.8145102329509208,,74.9375,1,5,1.2547000254306706,0.27181206243610667,5,1,0,56.875,76.69375000000002
dtss,short,UPBD,1062,1062,1,0,2024-03-22,30.1722,0.7959707061756772,,78.75,1,27,4.440690442736522,1.0836794439379482,19,5,0,56.875,76.69375000000002
dtss,short,PLTR,711,711,1,0,2023-07-31,19.84,0.9656428571428572,,80.75,1,4,1.8226200162733943,0.41412826392484525,4,1,0,56.875,76.69375000000002
dtss,short,EXPI,900,900,1,0,2023-08-01,24.0737,1.1873228013969217,,82.25,1,1,1.056656232389141,-0.26020208943927614,1,1,0,56.875,76.69375000000002
dtss,short,STNE,900,900,1,0,2023-08-01,14.65,0.6142142857142857,,76.75,1,10,2.9224328410280265,-0.48028840562856134,10,2,0,56.875,76.69375000000002
dtss,short,CHRD,904,905,2,0,2023-08-08,138.9801,3.166190628627219,,93.0,1,59,2.57055310512407,3.40443783596092,5,51,0,56.875,76.69375000000002
dtss,short,CHRD,913,913,1,0,2023-08-18,136.4431,3.3624444829367115,,93.0,1,51,1.5295177124053794,3.9602435786042505,33,43,0,56.875,76.69375000000002
dtss,short,CHRD,1005,1005,1,0,2023-12-29,146.2021,2.771734716162062,,61.53125,1,34,5.683133331525882,1.5231231813277717,24,2,0,56.875,76.69375000000002
dtss,short,CNK,905,905,1,0,2023-08-08,18.0824,0.6894175315719987,,79.1875,0,60,4.642839018878263,2.1286487577127806,55,42,0,56.875,76.69375000000002
dtss,short,ADMA,908,908,1,0,2023-08-11,4.48,0.16999285714285725,,59.75,0,60,8.353292155132566,1.0000420185722079,50,2,0,56.875,76.69375000000002
dtss,short,MCK,909,909,1,0,2023-08-14,432.5346,8.24721806115563,,78.625,1,55,3.9135781931847737,3.4229042904268843,15,44,0,56.875,76.69375000000002
dtss,short,FWRG,477,478,2,0,2023-08-28,19.36,0.5337857142857152,,73.3125,1,45,5.9387126990498995,0.4496186270574096,33,1,0,56.875,76.69375000000002
dtss,short,RS,920,920,1,0,2023-08-29,274.9203,4.90310341529483,,77.6875,1,40,8.456490501291865,0.7119708753886791,38,1,0,56.875,76.69375000000002
dtss,short,KGC,921,921,1,0,2023-08-30,4.9707,0.1341343391546845,,69.0,1,48,5.789800107341364,3.4744446894012726,23,46,0,56.875,76.69375000000002
dtss,short,ANET,922,922,1,0,2023-08-31,48.8075,1.3790482142857157,,80.8125,1,40,4.891054518709196,0.6290570489221984,39,1,0,56.875,76.69375000000002
dtss,short,BUG,923,923,1,0,2023-09-01,25.2105,0.44846215598332073,,86.125,0,60,6.051017055927997,2.4495137085725505,40,60,0,56.875,76.69375000000002
dtss,short,KTOS,923,923,1,0,2023-09-01,16.21,0.49259285714285717,,75.6875,1,42,4.5270652378811835,3.7150355987993526,15,32,0,56.875,76.69375000000002
dtss,short,KTOS,1137,1137,1,0,2024-07-11,21.1,0.5401999999999999,78.1875,81.0625,1,18,2.961865975564609,3.443169196593854,17,14,0,56.875,76.69375000000002
dtss,short,KTOS,1147,1147,1,0,2024-07-25,22.25,0.637907142857143,78.1875,81.0625,1,8,4.310972264212211,1.1130146573056994,7,4,0,56.875,76.69375000000002
dtss,short,FLS,925,925,1,0,2023-09-06,38.6148,0.8080604448452162,,79.25,1,34,4.785484614902145,0.9480161632359049,34,17,0,56.875,76.69375000000002
dtss,short,FLS,927,927,1,0,2023-09-08,38.4809,0.7650277760586945,,79.25,1,32,4.879640901340754,1.1763682192315827,32,15,0,56.875,76.69375000000002
