feature,entry_mean,entry_std,other_mean,pooled_std,sep_zscore,n_entry
m_st_es_ext50_rsi7_lt_30_50,2.0697675,4.1883926,2.0930233,4.240003,0.0054848604,43
m_st_v_gt_2x_avgv20_30,3.7333333,7.5551467,3.775,7.5996366,0.0054827286,60
w_st_xavgc50_falling_15,1.1917808,4.2903557,1.1678083,4.3797383,0.005473503,73
w_st_c_lt_xavgc50_15,1.1917808,4.2903557,1.1678083,4.3797383,0.005473503,73
m_slope_ratio_xavgc8_xavgc21_off10,-3.2285078,25.237288,-3.3665693,25.233322,0.005471397,60
w_slope_avgc100_off15_atr14,0.4600336,0.85115176,0.4646621,0.8465972,0.005467192,63
w_tir_xavgc8_gt_xavgc50_30,24.986301,8.551306,24.938356,8.770653,0.0054665282,73
m_ct_xavgc21_falling_7,0.98630136,1.8892473,0.97602737,1.8795743,0.005466128,73
m_ct_c_lt_xavgc21_7,0.98630136,1.8892473,0.97602737,1.8795743,0.005466128,73
m_inside_bars_30,3.9315069,1.8880378,3.921233,1.8869698,0.005444673,73
w_es_ext200_ma_cross_15_30,1.4547731,3.803836,1.4772104,4.1231,0.0054418603,43
m_st_v_lt_half_avgv20_30,3.9833333,8.387827,4.029167,8.428711,0.0054378216,60
w_nr_c_maxh120_atr14,7.2814507,29.999847,7.12944,28.000221,0.0054289186,62
m_st_xavgc21_falling_15,2.25,4.4460773,2.2256944,4.4782424,0.0054274825,72
m_st_c_lt_xavgc21_15,2.25,4.4460773,2.2256944,4.4782424,0.0054274825,72
w_slope_ratio_xavgc21_xavgc50_off5,1.0883077,0.83380187,1.0836859,0.85252887,0.005421357,72
m_tir_aroon_up14_gt_70_10,6.39726,3.7665918,6.417808,3.8014452,0.0054052775,73
m_bb_bw_rank_10_lb60,0.27792528,0.2873219,0.27947152,0.28635672,0.0053996774,9
m_pullback_5_adr14,1.6332927,1.1763706,1.6396403,1.1767265,0.0053943344,72
w_tir_xavgc100_falling_20,1.3972603,5.0819416,1.4246576,5.081775,0.0053912806,73
m_tir_bop14_negative_15,0.6712329,2.5334134,0.6849315,2.5424404,0.0053879875,73
w_ct_bb_squeeze_50,8.569445,9.655804,8.621528,9.676645,0.0053823423,72
w_ct_body_gt_half_range_7,3.4520547,1.2697451,3.4589043,1.2739338,0.0053766747,73
m_pullback_20_atr14,1.8825666,1.5552088,1.8742486,1.5506638,0.0053641205,70
w_st_v_lt_avgv20_50,1.5138888,2.5286698,1.5,2.590166,0.005362141,72
m_slope_xavgc50_off20_atr14,-0.5936737,2.930827,-0.57792664,2.941444,0.005353517,8
m_st_bop14_negative_15,1.8888888,3.836649,1.9097222,3.892441,0.0053522643,72
m_ct_es_ext50_slope1_pos_15,2.9444444,3.2279096,2.9618056,3.2450693,0.0053500133,72
m_ct_es_ext50_rsi14_gt_70_15,2.2361112,3.2261822,2.2534723,3.2455697,0.0053491886,72
m_ct_c_gt_xavgc50_20,4.5,5.906886,4.53169,5.9283705,0.005345503,70
m_st_v_gt_3x_avgv20_10,-0.01369863,2.5521936,0.0,2.563085,0.0053445864,73
w_nr_c_maxh120_adr14,7.325459,29.99891,7.1759624,27.998999,0.005339354,62
m_close_vs_open_30,0.5081971,0.109567195,0.5076227,0.10788551,0.0053242547,73
m_slope_xavgc50_off20_adr14,-0.57858276,2.9480405,-0.5628357,2.9585226,0.005322613,8
w_ct_c_lt_avgc200_30,5.219178,10.359168,5.1643834,10.302987,0.00531834,73
slope_xavgc100_off20_atr14,0.84790176,0.46065637,0.8502463,0.4417603,0.005307287,73
w_es_ext200_adx_slope_20_off10,-8.150504,14.686256,-8.073975,14.469749,0.0052889306,43
tir_es_ext200_adx14_gt_25_20,4.520548,6.6564703,4.4863014,6.4941607,0.0052734213,73
m_atr_ratio_14_off15,1.8995265,2.1901784,1.9110496,2.1876242,0.005267416,63
m_ct_v_gt_3x_avgv20_20,0.64285713,1.7281622,0.63380283,1.719612,0.0052653174,70
w_ct_v_lt_half_avgv20_10,0.5753425,1.2901095,0.5684931,1.3011234,0.0052641807,73
m_ct_v_gt_3x_avgv20_15,0.5138889,1.3214704,0.5069444,1.3215,0.0052549965,72
m_pullback_20_adr14,1.8871429,1.5569901,1.8790133,1.5525175,0.005236396,70
m_st_rsi14_lt_20_30,4.516667,9.521593,4.5666666,9.588114,0.00521476,60
w_slope_xavgc150_off5_adr14,0.13453767,0.21697366,0.13342164,0.2143541,0.0052064434,52
m_ct_es_ext50_slope1_pos_10,2.4246576,2.64532,2.4383562,2.6477067,0.005173752,73
m_pullback_5_atr14,1.6292844,1.1750737,1.6353556,1.1753279,0.0051655457,72
level_above5_distance,33.94219,72.54048,34.30426,70.34257,0.005147267,15
m_range_contract_15,1.6623634,1.4363122,1.6697589,1.4369998,0.0051464904,60
w_ct_adx14_lt_20_50,5.9444447,7.4736886,5.90625,7.4251423,0.005143963,72
m_st_rsi14_lt_50_50,13.232558,10.1203165,13.2848835,10.174807,0.005142628,43
m_obv_slope_5,0.061062187,0.51966,0.058370885,0.5234758,0.0051412163,70
w_tir_adx14_gt_25_10,5.7945204,4.657606,5.770548,4.6795726,0.0051227994,73
w_ct_xavgc100_falling_10,0.89041096,2.653938,0.8767123,2.6753285,0.005120357,73
slope_xavgc13_off20_adr14,1.457688,1.0069305,1.4630823,1.0540366,0.0051177912,73
m_st_rsi14_lt_50_20,4.4714284,6.0737524,4.4401407,6.119349,0.0051129083,70
m_ct_c_lt_c1_20,8.828571,2.3154888,8.816902,2.2901995,0.005095259,70
m_st_bop14_negative_50,11.232558,10.227965,11.2848835,10.282812,0.005088613,43
m_tir_v_gt_avgv20_15,2.958904,4.0222936,2.9794521,4.041687,0.0050840415,73
m_slope_avgc30_off1_adr14,0.010988045,0.19636092,0.009996032,0.19539233,0.0050770277,60
m_st_close_near_high_10,2.2465754,2.0054154,2.2568493,2.0284507,0.0050649163,73
m_ct_h_lt_xavgc21_30,8.616667,9.100368,8.570833,9.072769,0.005051775,60
w_ct_wide_range_20,3.4657533,2.0485914,3.4554794,2.0347629,0.0050492045,73
w_ct_range_gt_1_5_atr_20,3.4657533,2.0485914,3.4554794,2.0347629,0.0050492045,73
m_st_c_lt_avgc50_20,0.014285714,3.4071226,0.03169014,3.4480934,0.0050475504,70
m_tir_es_ext50_roc5_pos_20,0.21917808,0.6921498,0.21575342,0.67877126,0.0050453804,73
m_tir_es_ext50_roc5_pos_30,0.21917808,0.6921498,0.21575342,0.67877126,0.0050453804,73
m_tir_es_ext50_roc5_pos_5,0.21917808,0.6921498,0.21575342,0.67877126,0.0050453804,73
m_tir_es_ext50_roc5_pos_10,0.21917808,0.6921498,0.21575342,0.67877126,0.0050453804,73
m_tir_es_ext50_roc5_pos_15,0.21917808,0.6921498,0.21575342,0.67877126,0.0050453804,73
m_tir_bop14_positive_5,3.7534246,2.0260859,3.7431507,2.0365012,0.0050448943,73
m_swing_low_count_10,1.7123288,0.6765814,1.7157534,0.6797796,0.005037875,73
m_ct_avgc50_falling_10,1.6438357,3.396772,1.6267123,3.3997605,0.0050366316,73
w_st_rsi14_lt_20_50,3.2638888,11.590417,3.3229167,11.720051,0.005036489,72
w_tir_l_gt_avgc200_20,8.219178,9.463739,8.171233,9.530899,0.0050304825,73
m_slope_avgc30_off1_atr14,0.010809008,0.19597448,0.009828441,0.19500752,0.005028356,60
w_ct_avgc50_rising_7,6.630137,1.3693752,6.6369863,1.3627179,0.0050261975,73
w_ct_inside_bar_20,2.1643836,1.3745072,2.1575344,1.3629141,0.005025474,73
w_inside_bars_20,2.1643836,1.3745072,2.1575344,1.3629141,0.005025474,73
m_tir_bop14_positive_10,6.410959,4.0717034,6.431507,4.0890026,0.0050252704,73
w_ct_adx14_gt_25_20,14.849315,5.481462,14.876713,5.469822,0.0050089583,73
m_ct_es_ext50_rsi14_gt_70_20,2.5428572,3.6502364,2.524648,3.6439822,0.0049970658,70
w_es_ext200_adx_slope_20_off1,-0.59573436,1.6121647,-0.5879375,1.563517,0.0049867597,43
m_tir_v_gt_avgv50_15,2.1506848,4.101732,2.171233,4.123364,0.0049833353,73
w_tir_es_ext200_stoch14_gt_80_30,1.2112676,4.1469965,1.1901408,4.2451735,0.004976651,71
m_slope_avgc50_off2_atr14,-0.06621719,0.39718336,-0.0681852,0.3958542,0.004971556,41
m_ct_xavgc21_gt_avgc50_20,3.7571428,5.6219954,3.785211,5.646801,0.004970656,70
m_ct_v_gt_avgv50_5,1.7671233,2.0650566,1.7568493,2.070136,0.004962984,73
tir_xavgc8_gt_xavgc21_30,14.219178,9.39599,14.171233,9.666843,0.0049597393,73
w_tir_h_lt_avgc200_5,0.41095892,1.3827864,0.41780823,1.3831167,0.0049520903,73
w_tir_adx14_gt_20_5,4.5068493,1.3654796,4.5,1.3834199,0.0049509834,73
w_st_l_lt_minl20_1_50,16.36111,18.120337,16.45139,18.242567,0.0049487897,72
w_undercut_avgc100_20_atr14,0.53109694,2.4566848,0.5428554,2.3767369,0.004947307,63
m_ct_es_ext50_stoch14_gt_80_10,2.041096,2.7760804,2.0273972,2.7691634,0.004946915,73
st_adx14_gt_25_10,0.2739726,1.6853968,0.28082192,1.3859206,0.004942071,73
m_ct_es_ext50_rsi21_gt_50_20,4.0571427,5.526973,4.0845065,5.5400386,0.0049392753,70
m_st_adx14_gt_30_30,2.2333333,5.8494296,2.2624998,5.922432,0.004924744,60
w_ct_es_ext200_rsi14_gt_70_30,4.4929576,6.467222,4.461268,6.4565096,0.0049081696,71
m_ct_es_ext50_rsi7_gt_70_30,2.7666667,3.3717,2.7833333,3.4026244,0.004898175,60
w_ct_es_ext50_roc5_pos_5,1.8630137,1.3572345,1.869863,1.4019989,0.004885374,73
w_ct_rsi14_lt_30_50,1.7916666,2.8676817,1.7777778,2.8500686,0.0048731584,72
m_ns_c_minl50_pct,74.658066,20.073793,74.75527,19.959372,0.004870199,43
m_ct_v_lt_avgv20_7,2.9041095,2.1026728,2.9143836,2.110278,0.0048686345,73
m_ct_es_ext50_rsi7_lt_30_30,1.95,3.4268384,1.9666667,3.4250247,0.0048661404,60
m_slope_avgc50_off2_adr14,-0.06598105,0.39800024,-0.06790961,0.3966841,0.004861703,41
ct_es_ext50_rsi14_gt_70_30,3.2328768,2.7004142,3.2191782,2.8227303,0.0048529534,73
w_ct_es_ext200_adx14_gt_25_15,5.6056337,6.556303,5.573944,6.5304356,0.004852608,71
w_nr_c_maxh126_atr14,7.60872,30.521622,7.4704733,28.490303,0.0048524067,60
w_ct_stoch14_gt_50_15,11.328767,3.6173,11.311644,3.539546,0.004837689,73
w_ct_stoch14_lt_50_15,3.671233,3.6173,3.6883562,3.539546,0.004837689,73
m_ct_cmf20_negative_7,2.1780822,2.8251965,2.1643836,2.8356829,0.0048307865,73
w_ct_v_gt_2x_avgv20_20,1.0547945,1.4229319,1.0616438,1.4187807,0.0048275883,73
m_slope_ratio_xavgc13_xavgc21_off10,-1.7748637,16.680986,-1.85519,16.678804,0.0048160716,60
m_ext_peak_xavgc13_lb15,-0.20455924,2.702314,-0.21754207,2.7018526,0.004805159,65
m_es_ext50_ma_cross_3_15,0.60585696,2.7426682,0.5926758,2.745223,0.004801486,43
w_spread_slope_avgc50_avgc200_off5_adr14,0.67382526,2.5540628,0.6854979,2.4319043,0.004799784,43
m_ct_xavgc21_gt_avgc50_3,1.0958904,1.4256029,1.1027398,1.4310377,0.004786323,73
w_ct_es_ext50_roc5_neg_5,3.0684931,1.3877318,3.0616438,1.4312772,0.0047854385,73
w_es_ext200_sma_50,-2.1354215,18.601206,-2.0475738,18.363115,0.004783922,43
m_ext_peak_xavgc13_lb20,-0.3017339,2.9541392,-0.31586263,2.9535077,0.0047837067,54
m_st_xavgc50_falling_20,0.071428575,3.4318254,0.08802818,3.4720027,0.0047809877,70
m_st_c_lt_xavgc50_20,0.071428575,3.4318254,0.08802818,3.4720027,0.0047809877,70
m_ct_c_lt_c1_5,2.4657533,0.68884355,2.4623287,0.71635604,0.004780646,73
m_ct_c_gt_c1_5,2.5342467,0.68884355,2.5376713,0.71635604,0.004780646,73
w_nr_c_maxh126_adr14,7.6554646,30.522165,7.520263,28.49072,0.004745456,60
m_close_position_15,0.52838475,0.08418296,0.5279914,0.082930304,0.004742911,72
w_undercut_avgc100_20_adr14,0.5464298,2.4782386,0.55780417,2.3986177,0.0047420454,63
m_tir_c_lt_xavgc21_20,1.5342466,5.0609665,1.5582192,5.0591397,0.00473848,73
m_tir_xavgc21_falling_20,1.5342466,5.0609665,1.5582192,5.0591397,0.00473848,73
m_ct_wide_range_10,2.410959,2.1720166,2.4006848,2.1754825,0.0047227093,73
m_ct_range_gt_1_5_atr_10,2.410959,2.1720166,2.4006848,2.1754825,0.0047227093,73
m_ct_es_ext50_cci14_gt_100_20,0.51428574,1.431963,0.52112675,1.4485557,0.0047226376,70
m_rsi_slope_28_off3,-4.2011404,8.840476,-4.161029,8.496638,0.004720872,54
m_ct_range_lt_half_atr_30,3.15,4.4714727,3.1291668,4.432022,0.0047006207,60
m_ct_narrow_range_30,3.15,4.4714727,3.1291668,4.432022,0.0047006207,60
m_hivol_pct_10_x1.5,0.16848044,0.29384774,0.16710924,0.29277784,0.0046834312,73
st_v_gt_2x_avgv20_15,1.849315,4.6178145,1.8287671,4.3926573,0.0046778033,73
m_ct_c_gt_o_5,2.5068493,0.7288366,2.510274,0.7325859,0.004674734,73
m_nr_c_maxh35_atr14,7.7584414,28.708961,7.624425,28.685469,0.0046719303,52
m_nr_c_maxh35_adr14,7.7726955,28.759888,7.639139,28.736427,0.004647633,52
w_tir_avgc100_rising_10,7.972603,3.643765,7.989726,3.6902418,0.0046401354,73
m_st_es_ext50_roc5_neg_20,-0.31428573,0.9561827,-0.30985916,0.9542449,0.004638818,70
w_st_avgc200_falling_50,2.75,10.313058,2.7986112,10.489107,0.0046344427,72
w_ct_c_gt_xavgc200_3,1.4109589,1.4798241,1.4178082,1.4801323,0.0046274844,73
w_ct_c_gt_avgc200_3,1.4383562,1.4905844,1.4452055,1.4833165,0.0046175504,73
m_close_vs_open_5,0.5013645,0.14581198,0.50204086,0.14655633,0.0046148393,73
m_st_v_gt_3x_avgv20_30,1.4166666,5.406501,1.4416666,5.425536,0.0046078353,60
m_st_rsi14_lt_20_15,-0.22222222,2.97038,-0.20833333,3.0144923,0.004607375,72
m_ct_es_ext50_rsi14_gt_50_5,1.8767123,2.229507,1.8869863,2.2305648,0.0046059783,73
m_ext_peak_xavgc21_lb15,0.6958567,2.0586076,0.6863798,2.0614312,0.004597243,52
m_spread_slope_xavgc21_xavgc50_off20_atr14,0.6671448,1.8573829,0.6756592,1.8595653,0.004578707,8
w_ct_rsi14_gt_80_5,0.1780822,0.75171024,0.18150687,0.75287366,0.0045488034,73
m_spread_slope_xavgc21_xavgc50_off20_adr14,0.68963623,1.8706262,0.69815063,1.8726996,0.004546594,8
w_ct_avgc50_falling_10,0.42465752,1.4617132,0.41780823,1.5081712,0.0045414534,73
m_slope_avgc50_off1_adr14,-0.037255198,0.19399953,-0.036378883,0.19362324,0.0045258766,43
m_tir_v_gt_avgv20_20,3.109589,4.532481,3.130137,4.549148,0.0045168605,73
m_tir_v_gt_avgv50_20,2.2739725,4.5376825,2.2945206,4.556795,0.0045093326,73
m_ct_v_gt_avgv10_30,13.8,4.616845,13.779166,4.623039,0.004506553,60
m_st_rsi14_lt_50_15,2.625,4.5731535,2.6458333,4.6344166,0.004495335,72
m_st_c_gt_xavgc21_50,2.6046512,9.116022,2.645349,9.110335,0.0044672135,43
m_st_xavgc21_rising_50,2.6046512,9.116022,2.645349,9.110335,0.0044672135,43
m_slope_avgc50_off1_atr14,-0.03736556,0.19361007,-0.036502726,0.19323508,0.004465199,43
m_st_rsi14_lt_30_15,1.1805556,4.637044,1.201389,4.6720495,0.0044591506,72
m_rsi_21,60.903572,10.290988,60.94922,10.243231,0.0044562765,70
w_pctrank_atr14_65,83.501656,23.615736,83.60611,23.464731,0.004451534,73
ct_cmf20_negative_7,2.0958905,2.4390595,2.1061645,2.311575,0.00444456,73
ct_cmf20_positive_7,4.9041095,2.4390595,4.893836,2.311575,0.0044443537,73
m_tir_cmf20_negative_15,2.958904,5.3862963,2.9828768,5.4046745,0.0044355583,73
w_ct_range_gt_atr_50,23.055555,3.9285483,23.038193,3.916824,0.004432825,72
m_pullback_20_pct,62.74756,122.59351,62.208893,121.848206,0.0044207936,70
m_slope_avgc20_off1_adr14,0.09025286,0.10200851,0.089801475,0.10239115,0.004408447,70
m_tir_v_gt_avgv50_30,2.30137,4.650821,2.3219178,4.6693726,0.0044005625,73
w_ct_es_ext200_rsi14_lt_30_30,1.0,2.4142435,1.0105634,2.4052927,0.0043917205,71
m_ct_c_gt_o_15,8.402778,1.6242852,8.395834,1.5835251,0.0043849656,72
w_ct_adx14_gt_30_5,2.69863,2.3195121,2.6883564,2.3462944,0.0043786895,73
m_st_adx14_gt_25_15,0.375,2.3342972,0.3854167,2.3813143,0.0043743434,72
w_ct_c_gt_xavgc50_20,17.986301,4.0224824,18.003426,3.9270363,0.004360585,73
w_ct_xavgc50_rising_20,17.986301,4.0224824,18.003426,3.9270363,0.004360585,73
w_ct_es_ext200_stoch14_gt_50_30,11.605634,10.532236,11.559858,10.505337,0.0043573487,71
w_st_cmf20_negative_5,-0.4520548,0.80001885,-0.45547944,0.7859593,0.0043572797,73
m_st_adx14_lt_20_50,4.395349,7.9286685,4.360465,8.006503,0.004356955,43
m_st_adx14_gt_30_20,0.9,3.6993926,0.8838028,3.7221887,0.004351527,70
m_st_close_near_high_15,2.5,2.37949,2.5104165,2.3983154,0.00434326,72
m_st_es_ext50_rsi7_lt_30_30,1.2,3.7991982,1.2166667,3.8428168,0.0043370924,60
m_slope_avgc20_off1_atr14,0.08999172,0.10181944,0.08954933,0.1021738,0.004329737,70
m_ct_es_ext50_roc5_pos_3,0.38356164,0.8101809,0.380137,0.7923724,0.004322014,73
m_ct_bop14_positive_5,4.0958905,1.582582,4.089041,1.5863764,0.0043175686,73
m_efficiency_50,0.19062674,0.13057686,0.19118279,0.12898101,0.004311113,43
w_st_xavgc100_falling_30,4.0958905,8.663726,4.1335616,8.743017,0.0043087057,73
m_gap_count_20_t1.0,0.08571429,0.28196305,0.08450704,0.28049478,0.0043039923,70
m_st_h_lt_avgc50_20,0.15714286,3.5371158,0.17253521,3.5810177,0.004298317,70
m_cmf_30,0.019984309,0.15984549,0.019303132,0.15862556,0.0042942436,60
m_st_cmf20_positive_50,3.511628,9.465155,3.5523257,9.481124,0.0042925095,43
w_ct_xavgc100_falling_15,1.5753424,4.0101175,1.5582192,3.996468,0.0042845886,73
w_tir_avgc200_rising_10,3.9315069,4.770654,3.9109588,4.8061986,0.004275334,73
ct_xavgc21_gt_xavgc100_20,19.520548,2.4614232,19.53082,2.4076872,0.0042667417,73
m_ct_gap_up_20,11.985714,3.3383706,12.0,3.351802,0.0042621973,70
level_below2_max_window,32.410713,13.072909,32.46606,12.988264,0.0042613423,56
m_ct_rsi14_gt_80_10,1.3424658,2.4164896,1.3321918,2.412471,0.0042586764,73
m_rsi_slope_5_off3,-24.63882,22.821087,-24.541016,22.986422,0.004254904,66
m_st_v_lt_half_avgv20_50,7.3023257,12.242656,7.3546515,12.302221,0.004253356,43
m_vol_price_div_10,-0.019872447,1.317775,-0.014318494,1.3065047,0.0042510014,70
m_es_ext50_rsi_5,38.372498,27.573587,38.25377,28.011612,0.0042385506,43
m_atr_ratio_14_off10,1.5947092,0.93345535,1.5986729,0.9356157,0.004236471,70
m_obv_slope_10,0.16764177,0.28603843,0.16644491,0.2826476,0.0042344644,70
w_ct_es_ext200_stoch14_gt_80_50,11.253521,11.683587,11.204226,11.650527,0.0042311754,71
w_ct_es_ext200_rsi21_gt_50_50,16.690142,16.662697,16.760563,16.686424,0.00422027,71
w_ct_v_lt_half_avgv20_30,1.9452055,3.2398999,1.9315068,3.2515886,0.0042129243,73
m_ct_es_ext50_stoch14_gt_80_30,3.4,3.9324808,3.4166667,3.9602818,0.0042084507,60
m_range_contract_5,1.6311804,2.11564,1.6223428,2.100038,0.0042082956,73
w_tir_avgc100_gt_avgc200_30,8.315068,13.008411,8.3698635,13.040708,0.004201863,73
m_tir_l_gt_avgc50_20,3.6849315,5.654096,3.708904,5.7169013,0.00419327,73
m_st_adx14_gt_25_20,0.67142856,3.0726535,0.6584507,3.0959618,0.00419186,70
m_ext_xavgc10_pct,-0.74780774,17.324291,-0.8200015,17.224213,0.0041914103,73
m_st_stoch14_gt_80_20,1.4428571,2.7060628,1.4542253,2.7123404,0.004191272,70
m_st_l_lt_minl10_1_20,4.3,6.857453,4.2711267,6.894678,0.004187787,70
m_ct_rsi14_gt_80_15,2.0138888,3.3208385,2.0,3.3191657,0.004184436,72
st_es_ext200_adx14_lt_20_50,10.506849,13.113947,10.452055,13.120369,0.004176278,73
m_st_big_gap_up_30,-0.35,3.9907732,-0.33333334,3.993632,0.0041733063,60
m_ct_xavgc13_rising_30,17.033333,8.042191,17.066668,8.002727,0.0041654217,60
w_tir_c_lt_avgc100_20,0.56164384,3.2871208,0.5753425,3.2902677,0.0041633807,73
m_st_adx14_gt_20_20,0.24285714,1.6718965,0.25,1.721217,0.0041498872,70
w_es_ext50_ma_cross_30_50,0.21758325,0.91217035,0.21380599,0.9102469,0.0041497154,72
m_ct_c_gt_xavgc13_30,17.183332,8.074844,17.216667,8.035032,0.004148674,60
m_ct_xavgc8_gt_avgc50_20,4.0571427,5.73291,4.0809855,5.760363,0.004139116,70
m_tir_l_gt_avgc50_30,3.7123287,5.738466,3.7363014,5.800266,0.0041330433,73
m_stoch_50,56.22154,30.846203,56.095016,30.672218,0.0041249725,41
m_ct_close_near_low_15,3.8472223,1.708799,3.8541665,1.6860497,0.0041186092,72
m_ct_es_ext50_slope1_pos_20,3.357143,3.7572558,3.3415494,3.7887115,0.004115787,70
m_roc_delta_15_vs5,-20.91985,240.37169,-19.899508,248.06438,0.004113214,70
m_tir_bop14_negative_20,0.8082192,3.3277361,0.8219178,3.3341544,0.004108561,73
m_vwap_slope_30_off5_adr14,0.1952362,1.0214293,0.19941774,1.0177741,0.004108509,72
m_tir_v_gt_avgv50_10,1.8630137,3.3263056,1.8767123,3.3384092,0.004103325,73
ct_es_ext200_rsi14_lt_30_50,4.6986303,4.2546864,4.7157536,4.1809616,0.0040955227,73
m_vwap_slope_30_off5_atr14,0.19394726,1.0188053,0.19810252,1.0151469,0.0040932633,72
es_ext50_sma_30,0.98509574,1.2830936,0.98011,1.2192602,0.00408916,73
m_spread_avgc10_avgc50_adr14,0.06420331,3.5877094,0.07882619,3.5845532,0.0040794155,43
w_slope_avgc100_off5_adr14,0.19601223,0.25374812,0.19703332,0.25122213,0.0040644794,70
m_pctrank_close_120,72.07197,25.005182,71.972015,24.667244,0.0040520416,73
m_pctrank_close_252,72.07197,25.005182,71.972015,24.667244,0.0040520416,73
w_st_avgc50_gt_avgc100_50,0.3888889,4.270949,0.40625,4.2975817,0.0040397383,72
m_rsi_slope_21_off5,-0.6223337,11.856189,-0.6713233,12.127928,0.0040394035,65
w_ct_c_lt_avgc100_5,0.16438356,0.833562,0.1678082,0.8478644,0.004039142,73
ct_h_lt_avgc200_30,0.31506848,1.698666,0.3082192,1.7012844,0.004025952,73
w_bb_bw_rank_15_lb60,0.25531375,0.2506446,0.25634056,0.25520208,0.004023514,73
m_ct_range_gt_atr_7,4.589041,1.7064877,4.5958905,1.7028941,0.004022146,73
m_ct_v_lt_avgv20_30,12.566667,6.1681714,12.591666,6.2188067,0.0040200027,60
m_st_v_lt_avgv20_20,2.5285714,3.5943651,2.5140846,3.608417,0.0040147216,70
w_st_avgc100_gt_avgc200_50,0.9027778,7.665838,0.9340278,7.786957,0.004013121,72
m_ct_avgc50_falling_20,2.5857143,5.565143,2.5633802,5.5666895,0.004012097,70
m_st_cmf20_negative_20,2.6285715,4.7492833,2.6478875,4.8171134,0.0040098615,70
w_ct_stoch14_gt_80_3,0.49315068,0.8518494,0.4965753,0.8549702,0.004005537,73
w_ct_c_gt_xavgc200_7,3.2054794,3.4317093,3.2191782,3.4326413,0.0039907508,73
m_spread_avgc10_avgc50_atr14,0.06072856,3.5783393,0.074965365,3.5751133,0.0039821966,43
m_roc_30,166.92012,420.60046,165.24919,419.8138,0.0039801667,60
m_roc_delta_30_vs5,-63.15296,587.1692,-65.48708,587.11176,0.0039756005,52
m_st_es_ext50_cci14_gt_100_20,-0.6,1.2324135,-0.5950704,1.2406697,0.0039733397,70
w_ct_l_gt_avgc200_7,3.1506848,3.446702,3.1643836,3.4478061,0.003973198,73
m_macd_hist_slope_12_26_9_off1,-1.3864218,2.8733692,-1.3978436,2.876966,0.003970085,52
w_tir_avgc200_falling_30,4.219178,10.375242,4.260274,10.371786,0.003962262,73
w_ct_xavgc50_gt_xavgc200_7,2.9315069,3.4533746,2.9452055,3.4583957,0.0039609633,73
m_swing_low_count_50,9.878049,1.5361499,9.884146,1.5413805,0.003955441,41
w_slope_avgc100_off5_atr14,0.19259818,0.25100148,0.19357839,0.24850558,0.003944432,70
m_ct_rsi14_gt_50_7,6.0410957,1.7355621,6.047945,1.7370088,0.0039431513,73
m_ct_c_gt_maxc20_1_50,6.6976743,5.9142075,6.72093,5.9006352,0.0039412407,43
w_ct_v_gt_1_5x_avgv20_50,6.7916665,4.4180727,6.809028,4.4094257,0.003937393,72
w_ct_avgc100_gt_avgc200_30,8.397261,13.018939,8.44863,13.051133,0.0039360314,73
m_roc_63,214.79167,615.2347,217.20508,614.3696,0.0039282646,12
m_spread_avgc20_avgc50_adr14,-0.61846036,3.363375,-0.6052867,3.3613412,0.003919162,43
m_ct_gap_down_30,12.066667,3.172267,12.079166,3.1917,0.0039163483,60
m_spread_slope_xavgc13_xavgc50_off20_atr14,1.1738453,2.3402376,1.1830006,2.3430781,0.00390737,8
m_ext_avgc50_pct,-14.38422,115.493996,-13.933776,115.41989,0.0039026567,43
w_es_ext200_sma_65,-2.6521337,18.834875,-2.5795727,18.61366,0.0038982674,43
m_slope_xavgc21_off10_adr14,0.6426296,1.2051657,0.6472886,1.1972045,0.0038915633,60
m_spread_slope_xavgc13_xavgc50_off20_adr14,1.2023926,2.3515263,1.2115479,2.3542519,0.003888825,8
m_ct_adx14_gt_20_7,5.1232877,2.6507092,5.1335616,2.6550121,0.0038696371,73
m_ct_macd_positive_20,8.914286,7.886409,8.883803,7.895513,0.0038607107,70
m_st_es_ext50_rsi7_lt_30_15,0.8333333,3.5603437,0.8472222,3.6001866,0.0038578266,72
m_spread_avgc20_avgc50_atr14,-0.6200899,3.3550613,-0.6071561,3.3529878,0.0038573928,43
m_spread_slope_xavgc8_xavgc50_off10_adr14,0.84989107,1.9931716,0.8421983,1.9958211,0.0038544307,26
m_spread_slope_xavgc8_xavgc50_off10_atr14,0.8424495,1.9948047,0.83475196,1.9973949,0.003853781,26
w_ct_es_ext200_slope1_pos_50,14.830986,12.871879,14.78169,12.794017,0.0038530808,71
m_es_ext50_roc_11,-24.71801,128.2696,-25.211102,128.22934,0.003845388,18
m_tir_v_gt_avgv20_30,3.30137,5.335117,3.3219178,5.348686,0.0038416663,73
m_close_position_30,0.5080038,0.08067008,0.5076976,0.07973,0.0038403245,60
m_ct_xavgc8_gt_xavgc50_20,4.1714287,5.770921,4.1936617,5.7973995,0.0038349968,70
w_pctrank_atr14_50,82.99529,24.18932,83.0869,23.891695,0.0038342252,73
m_vwap_slope_10_off10_atr14,1.3866086,0.9394323,1.382996,0.94322073,0.0038301083,72
m_st_diplus_gt_diminus_20,0.12857144,0.44790766,0.13028169,0.44789198,0.0038184451,70
m_ct_gap_up_15,8.833333,2.6958497,8.822917,2.7342162,0.0038095126,72
