setup,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,outcome,reason,bars_to_outcome,profit_adr,ref_price,ref_idx,adr,had_earnings,entry_idx,rule_pass
dtss,MNDY,688,689,2,0,LOSS,stop_hit,8,-1.0,229.77,690,8.020500000000004,1,690.0,0
dtss,IOT,558,558,1,0,WIN,exit_fired,25,5.821104970461352,40.54,560,1.6491714285714296,0,560.0,0
dtss,SPNT,1051,1051,1,0,LOSS,stop_hit,8,-1.0,12.61,1051,0.3550000000000003,0,1051.0,0
dtss,SPNT,1058,1058,1,0,WIN,exit_fired,1,1.6686046511627923,12.7,1061,0.24571428571428555,0,1061.0,0
dtss,CVI,1060,1060,1,0,LOSS,stop_hit,7,-1.0,35.457123630417016,1061,1.0798033738353425,1,1061.0,0
dtss,CVI,1070,1070,1,0,WIN,earnings_flat_favorable,15,4.181747205952695,36.10290955549641,1071,1.0899773063776093,1,1071.0,1
dtss,LYFT,1059,1059,1,0,WIN,exit_fired,1,0.7045529062807384,20.82,1060,0.9367642857142859,1,1060.0,0
dtss,YPF,1060,1060,1,0,WIN,exit_fired,5,1.730873844023541,21.16,1063,0.722178571428571,1,1063.0,0
dtss,IP,1061,1061,1,0,WIN,earnings_flat_favorable,20,5.3247434901343365,38.139478115183245,1064,1.188560186403191,1,1064.0,0
dtss,RKT,912,913,2,0,WIN,exit_fired,17,3.9642853769602553,14.204102268041238,916,0.5681231429832599,1,916.0,0
dtss,AGM,1064,1064,1,0,WIN,exit_fired,11,4.087956531773754,184.65222173481126,1067,4.516760780428267,1,1067.0,0
dtss,LAZ,1065,1065,1,0,WIN,exit_fired,17,2.119443947210142,38.857975256747075,1066,1.132832628061486,1,1066.0,0
dtss,WGO,1065,1065,1,1,WIN,earnings_flat_favorable,56,8.43116465666774,69.63887959459458,1065,1.8775792241319083,1,1065.0,1
dtss,CAKE,1068,1069,2,0,WIN,exit_fired,9,4.2185073850158785,35.98033526713437,1069,0.7747610632953926,1,1069.0,0
dtss,MZTI,1068,1068,1,0,WIN,exit_fired,15,5.554119763128898,198.23047998065763,1068,3.464739833016641,1,1068.0,1
dtss,ARCB,1069,1069,1,0,WIN,earnings_flat_favorable,15,4.920282559824194,151.91303782505128,1072,4.8551963295995835,1,1072.0,0
dtss,ARCB,1073,1073,1,0,WIN,earnings_flat_favorable,12,5.021952391885068,150.6718911037891,1075,4.509758224786337,1,1075.0,1
dtss,AMWD,1072,1073,2,0,WIN,exit_fired,11,3.872023746868488,103.42,1072,2.714342857142858,1,1072.0,1
dtss,HASI,1073,1073,1,0,WIN,exit_fired,10,3.193633876219281,25.464239745852456,1073,0.7855439424453928,1,1073.0,0
dtss,HASI,1200,1200,1,0,LOSS,stop_hit,1,-1.0,32.30172493573265,1203,0.9189301553041774,1,1203.0,0
dtss,SLG,1073,1073,1,0,WIN,earnings_flat_favorable,5,3.383124354907053,49.661722842086135,1073,1.7922258261927588,1,1073.0,0
dtss,TFC,1073,1073,1,0,WIN,exit_fired,5,4.602490228905831,35.663361816782135,1073,0.7090860934989962,1,1073.0,0
dtss,BUR,1048,1048,1,0,WIN,exit_fired,8,3.345154803679151,16.429266422018348,1049,0.40708621930459393,1,1049.0,1
dtss,BUR,1066,1066,1,0,WIN,earnings_flat_favorable,4,2.4848254720475045,16.037440111248458,1066,0.3666817333845482,1,1066.0,1
dtss,COMP,761,762,2,0,WIN,exit_fired,12,3.027143905170085,3.71,762,0.1849928571428571,1,762.0,1
dtss,CFR,1271,1271,1,0,WIN,earnings_flat_favorable,1,1.0990130513960308,136.7221058471192,1274,2.75211094470368,1,1274.0,0
dtss,ABNB,849,849,1,0,WIN,earnings_flat_favorable,6,1.2659112940391248,165.5,849,4.494785714285712,1,849.0,0
dtss,OMF,1087,1087,1,0,WIN,exit_fired,34,3.514121376523538,45.878934945307996,1088,1.0603887988053498,0,1088.0,0
dtss,ALXO,952,952,1,0,LOSS,stop_hit,4,-1.0,17.47,953,1.2040428571428572,1,953.0,0
dtss,ROOT,880,880,1,1,WIN,exit_fired,4,3.6391673091750194,86.57,881,6.4849999999999985,0,881.0,0
dtss,IIPR,1089,1089,1,0,WIN,exit_fired,1,1.432725635249078,88.19044045305078,1091,2.10043038179296,1,1091.0,0
dtss,TNDM,1089,1089,1,0,WIN,exit_fired,1,1.8291704152216843,47.0,1091,1.9134357142857141,0,1091.0,0
dtss,EU,1092,1092,1,0,WIN,exit_fired,1,1.858921161825722,5.05,1093,0.1721428571428572,1,1093.0,0
dtss,BBWI,1095,1095,1,0,LOSS,stop_hit,1,-1.0,46.723236175020546,1098,1.3330612365845727,1,1098.0,0
